code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,Price,P/E,EPS,DY,52w low,52w high,P/E min,P/E max,P/E mid,EPS GR min,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg
6718,CRESCENDO CORPORATION BERHAD,Property,2021-01-01,10,1.0,0.97,0.42,1.22,13.0,0.1,4.92,0.8240000000000001,1.29,6.04,13.33,9.68,4.24,-8.42,4.24,-5.44
6769,JKG LAND BERHAD,Property,2021-01-01,10,1.0,0.12,0.08,0.105,11.0,0.01,0.0,0.07,0.14,7.5,17.0,12.25,7.54,7.54,-12.35,-4.82
6815,EUPE CORPORATION BERHAD,Property,2020-02-01,10,1.0,1.86,6.68,0.79,2.0,0.33,1.9,0.515,1.08,-15.42,26.67,5.63,20.25,0.0,20.25,25.15
6912,PASDEC HOLDINGS BERHAD,Property,2020-12-01,9,1.0,1.38,4.63,0.335,3.0,0.12,0.0,0.155,0.435,-6.0,29.0,11.5,38.6,92.87,0.0,38.6
7003,Y&G CORPORATION BHD,Property,2020-12-01,10,1.0,1.11,0.0,1.24,82.0,0.02,0.0,0.42,1.95,11.0,100.0,55.5,0.0,-43.1,-49.76,-4.06
7007,ARK RESOURCES HOLDINGS BERHAD,Property,2018-12-01,5,1.5,-0.09,-0.0,0.5,-20.0,-0.02,0.0,0.17,0.7,-9.0,18.25,4.62,0.0,0.0,0.0,0.0
7010,GRAND HOOVER BERHAD,Property,2020-06-01,8,1.0,-1.16,-0.0,1.07,-14.0,-0.08,0.0,0.495,2.04,-15.12,44.0,14.44,0.0,0.0,0.0,0.0
7055,PLB ENGINEERING BERHAD,Property,2020-08-01,10,0.0,1.44,-0.0,1.07,-29.0,-0.04,0.0,1.0,1.3,-123.0,51.0,-36.0,0.0,0.0,0.0,0.0
7066,YONG TAI BERHAD,Property,2020-06-01,9,1.0,-0.71,-0.0,0.25,-13.0,-0.02,0.0,0.11,0.455,-2.06,73.5,35.72,0.0,0.0,0.0,0.0
7077,GSB GROUP BERHAD,Property,2020-03-01,10,0.5,-0.81,0.0,0.83,5.0,0.16,0.0,0.46,1.58,-19.0,8.9,-5.05,0.0,0.0,0.0,0.0
7079,TIGER SYNERGY BERHAD,Property,2018-06-01,9,1.0,-0.04,-0.0,0.05,-4.0,-0.01,0.0,0.05,0.175,-6.5,15.5,4.5,0.0,0.0,0.0,0.0
7105,HCK CAPITAL GROUP BERHAD,Property,2020-12-01,10,0.5,2.25,0.0,1.73,203.0,0.01,0.0,1.15,1.83,122.0,328.0,225.0,0.0,-7.02,-27.05,0.0
7120,ACOUSTECH BERHAD,Property,2020-12-01,10,1.0,0.97,-0.0,0.24,-3.0,-0.08,0.0,0.175,0.41,-34.0,9.64,-12.18,0.0,0.0,0.0,0.0
7131,ACME HOLDINGS BERHAD,Property,2020-03-01,9,1.0,-0.04,0.0,0.265,32.0,0.01,0.0,0.18,0.755,-32.5,25.0,-3.75,0.0,0.0,0.0,0.0
7179,LAGENDA PROPERTIES BERHAD,Property,2020-12-01,9,2.0,0.41,0.0,1.32,7.0,0.19,1.89,0.625,1.8,-0.16,4.5,2.17,0.0,0.0,0.0,0.0
7198,DPS RESOURCES BERHAD,Property,2020-03-01,6,1.5,-0.01,0.58,0.11,6.0,0.02,0.0,0.065,0.18,-7.5,6.25,-0.62,29.14,463.57,71.69,29.14
7249,EWEIN BERHAD,Property,2020-12-01,10,1.0,0.52,0.28,0.39,9.0,0.04,17.95,0.226,0.43,4.23,22.0,13.12,6.99,6.99,-5.4,-5.57
7323,KEN HOLDINGS BERHAD,Property,2020-12-01,10,1.0,1.85,0.0,0.655,11.0,0.06,0.0,0.4,0.805,3.29,58.5,30.9,0.0,-43.69,-16.06,-6.7
7617,MAGNA PRIMA BERHAD,Property,2020-12-01,10,1.0,-12.38,-0.0,0.58,-1.0,-0.45,0.0,0.52,0.95,-8.5,63.5,27.5,0.0,0.0,0.0,0.0
7765,RAPID SYNERGY BERHAD,Property,2020-12-01,10,0.5,7.28,0.92,8.05,166.0,0.05,0.0,5.07,8.7,-289.0,580.0,145.5,18.37,18.37,0.0,0.0
7889,THRIVEN GLOBAL BERHAD,Property,2020-12-01,8,2.0,-0.1,-0.0,0.175,-23.0,-0.01,0.0,0.165,0.25,-20.5,39.5,9.5,0.0,0.0,0.0,0.0
8141,MAJUPERAK HOLDINGS BERHAD,Property,2020-12-01,10,2.0,1.03,3.9,0.395,3.0,0.15,0.0,0.28,0.52,-12.33,26.0,6.84,26.02,0.0,26.02,0.0
8206,ECO WORLD DEVELOPMENT GROUP BERHAD,Property,2020-10-01,10,1.5,1.23,0.7,0.69,11.0,0.06,2.9,0.355,0.755,7.6,33.33,20.46,11.7,-14.13,11.7,0.0
8494,LBI CAPITAL BERHAD,Property,2020-12-01,10,1.0,0.71,0.0,0.57,23.0,0.02,5.26,0.415,1.02,5.13,65.5,35.32,0.0,-41.72,-43.07,-23.83
8583,MAH SING GROUP BERHAD,Property,2020-12-01,10,1.5,2.45,0.0,0.825,18.0,0.05,2.01,0.525,1.47,11.0,87.0,49.0,0.0,-55.25,-40.76,-17.66
8613,ENRA GROUP BERHAD,Property,2020-03-01,10,1.5,-0.84,-0.0,0.82,-18.0,-0.05,1.52,0.555,0.945,-6.67,40.43,16.88,0.0,0.0,-22.11,-5.87
8664,S P SETIA BERHAD,Property,2020-12-01,10,0.5,-0.8,-0.0,1.07,-16.0,-0.07,0.93,0.66,1.23,-9.0,32.0,11.5,0.0,0.0,0.0,0.0
8893,MK LAND HOLDINGS BERHAD,Property,2020-06-01,10,1.0,0.21,0.0,0.205,23.0,0.01,4.88,0.11,0.295,9.5,32.0,20.75,0.0,-15.66,-27.52,-0.16
8923,JIANKUN INTERNATIONAL BERHAD,Property,2020-12-01,10,1.0,0.03,0.0,0.3,16.0,0.02,0.0,0.29,0.745,-15.0,18.17,1.59,0.0,0.0,0.0,0.0
9539,MULTI-USAGE HOLDINGS BERHAD,Property,2020-06-01,10,1.0,-0.77,0.0,0.595,19.0,0.03,0.0,0.275,0.82,-53.0,1.88,-25.56,0.0,0.0,0.0,0.0
9687,IDEAL UNITED BINTANG INTERNATIONAL BERHAD,Property,2020-12-01,10,1.0,-0.01,-0.0,0.94,-22.0,-0.04,2.13,0.865,1.2,-9.0,9.38,0.19,0.0,0.0,0.0,0.0
9814,BERTAM ALLIANCE BERHAD,Property,2020-12-01,9,1.0,0.33,-0.0,0.13,-1.0,-0.16,0.0,0.07,0.195,-5.55,1.37,-2.09,0.0,0.0,0.0,0.0
9962,GROMUTUAL BERHAD,Property,2020-12-01,10,1.0,0.49,0.0,0.27,8.0,0.03,1.85,0.22,0.37,6.42,26.5,16.46,0.0,-20.98,-9.38,-1.58
5106,AXIS REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2020-12-01,10,2.5,1.54,0.23,1.91,19.0,0.1,4.58,1.81,2.25,10.41,20.3,15.36,2.28,-3.49,2.28,-4.41
5109,YTL HOSPITALITY REIT,Real Estate Investment Trusts,2020-06-01,10,1.0,0.52,-0.0,0.875,-11.0,-0.08,7.68,0.69,1.06,-118.0,105.0,-6.5,0.0,0.0,-39.95,-14.36
5110,UOA REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2020-12-01,10,1.0,1.02,0.0,1.14,19.0,0.06,7.4,1.07,1.29,9.36,24.6,16.98,0.0,-3.07,-20.74,-4.14
5111,TOWER REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2020-06-01,10,1.5,0.32,0.0,0.585,26.0,0.02,4.15,0.55,0.755,6.88,24.83,15.85,0.0,-23.41,-19.81,-17.02
5116,AL-AQAR HEALTHCARE REIT,Real Estate Investment Trusts,2020-12-01,10,2.5,0.76,0.0,1.27,64.0,0.02,5.36,1.25,1.41,10.08,65.5,37.79,0.0,-47.2,-29.23,-14.42
5120,AMFIRST REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2021-03-01,10,0.0,0.0,0.0,0.4,101.0,0.0,7.05,0.37,0.445,10.12,30.0,20.06,23.79,23.79,-20.67,-10.55
5121,HEKTAR REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2020-12-01,10,1.5,-0.92,-0.0,0.595,-11.0,-0.05,1.51,0.49,0.71,-12.6,49.5,18.45,0.0,0.0,0.0,0.0
5123,QUILL CAPITA TRUST,Real Estate Investment Trusts,2019-12-01,10,2.0,1.44,0.0,0.885,13.0,0.07,8.0,0.7,0.955,12.0,29.17,20.58,0.0,-33.69,-23.42,-10.23
5127,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2020-12-01,10,0.0,0.53,-0.0,0.65,-31.0,-0.02,7.83,0.605,0.71,-66.0,13.14,-26.43,0.0,0.0,0.0,0.0
5130,ATRIUM REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2020-12-01,10,1.5,3.27,0.08,1.45,13.0,0.11,6.21,1.0,1.58,7.4,52.0,29.7,0.7,-11.04,-3.7,0.7
5176,SUNWAY REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2020-06-01,10,1.0,0.58,0.0,1.41,53.0,0.03,5.2,1.34,1.72,11.8,27.0,19.4,0.0,-23.7,-19.09,-10.49
5180,CAPITALAND MALAYSIA MALL TRUST,Real Estate Investment Trusts,2020-12-01,10,0.0,-0.23,-0.0,0.625,-14.0,-0.05,4.8,0.585,0.785,-15.62,25.0,4.69,0.0,0.0,0.0,0.0
5212,PAVILION REAL ESTATE INV TRUST,Real Estate Investment Trusts,2020-12-01,10,2.5,0.46,0.0,1.37,97.0,0.01,3.01,1.26,1.64,16.4,75.0,45.7,0.0,-43.07,-30.48,0.0
5227,IGB REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2020-12-01,9,2.5,1.28,0.0,1.67,28.0,0.06,4.04,1.59,1.9,18.0,24.57,21.28,0.0,-12.07,-1.93,0.0
5235SS,KLCC REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2020-12-01,10,1.5,7.43,0.0,6.77,21.0,0.32,4.43,6.6,8.1,16.94,29.5,23.22,0.0,-21.04,-17.52,0.0
5269,AL-SALAM REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2020-12-01,5,0.5,0.2,-0.0,0.545,-21.0,-0.03,5.39,0.5,0.71,-27.5,14.29,-6.6,0.0,0.0,0.0,0.0
0210,KIM HIN JOO (MALAYSIA) BERHAD,Retailers,2020-12-01,6,2.5,0.27,0.0,0.275,18.0,0.02,3.64,0.175,0.335,0.0,27.0,13.5,0.0,-45.46,-25.56,0.0
5080,POH KONG HOLDINGS BERHAD,Retailers,2020-07-01,10,1.5,1.67,1.54,0.845,6.0,0.14,1.42,0.465,1.8,7.14,16.67,11.9,11.01,-6.16,11.01,-2.82
5250,7-ELEVEN MALAYSIA HOLDINGS BERHAD,Retailers,2020-12-01,10,2.0,0.97,0.04,1.47,60.0,0.02,1.09,1.21,1.65,28.6,68.0,48.3,1.99,-15.79,-9.96,1.99
5275,MYNEWS HOLDINGS BERHAD,Retailers,2020-10-01,6,2.5,-0.1,-0.0,0.85,-19.0,-0.04,0.0,0.545,1.12,-55.5,60.5,2.5,0.0,0.0,0.0,0.0
5657,PARKSON HOLDINGS BERHAD,Retailers,2020-06-01,10,0.5,1.57,-0.0,0.19,-1.0,-0.34,0.0,0.075,0.305,-9.0,-0.22,-4.61,0.0,0.0,0.0,0.0
5681,PETRONAS DAGANGAN BHD,Retailers,2020-12-01,10,1.0,23.02,0.0,18.8,38.0,0.5,2.02,17.08,22.1,15.65,76.43,46.04,0.0,-43.6,-18.95,-11.08
6351,AMWAY (MALAYSIA) HOLDINGS BERHAD,Retailers,2020-12-01,10,2.5,7.22,0.0,5.52,16.0,0.35,4.98,4.72,5.94,18.18,23.06,20.62,0.0,-3.77,-6.01,-4.99
6599,AEON CO. (M) BHD,Retailers,2020-12-01,10,1.5,1.21,0.0,1.28,32.0,0.04,1.17,0.67,1.39,17.75,42.83,30.29,0.0,-26.67,-20.86,-12.91
7048,ATLAN HOLDINGS BHD,Retailers,2020-02-01,10,1.0,-10.65,-0.0,2.84,-26.0,-0.11,7.04,2.79,3.8,22.14,171.5,96.82,0.0,-52.05,-33.57,-24.57
7052,PADINI HOLDINGS BERHAD,Retailers,2020-06-01,10,2.0,0.68,0.08,2.77,68.0,0.04,2.71,2.0,3.37,11.29,22.64,16.96,2.12,-21.82,-1.28,2.12
7230,TOMEI CONSOLIDATED BERHAD,Retailers,2020-12-01,10,2.5,3.13,1.11,0.96,3.0,0.3,2.08,0.425,1.88,3.89,17.0,10.44,3.71,24.77,0.0,3.71
7668,HAI-O ENTERPRISE BERHAD,Retailers,2020-04-01,10,2.0,2.76,0.26,2.14,16.0,0.13,4.51,1.6469999999999998,2.35,10.71,31.75,21.23,2.03,-18.25,2.03,-7.16
8672,KAMDAR GROUP (M) BERHAD,Retailers,2020-03-01,9,1.0,-0.15,-0.0,0.255,-9.0,-0.03,0.0,0.16,0.49,-25.0,35.0,5.0,0.0,0.0,0.0,0.0
0070,MQ TECHNOLOGY BERHAD,Semiconductors,2018-12-01,9,1.0,0.03,-0.0,0.065,-6.0,-0.01,0.0,0.06,0.305,-5.0,-1.0,-3.0,0.0,0.0,0.0,0.0
0097,VITROX CORPORATION BERHAD,Semiconductors,2020-12-01,10,3.5,11.2,1.98,15.48,63.0,0.24,0.37,9.82,18.16,26.5,66.82,46.66,8.26,8.26,18.77,17.03
0120,VISDYNAMICS HOLDINGS BERHAD,Semiconductors,2020-10-01,9,1.0,1.03,0.0,0.86,23.0,0.04,1.16,0.405,1.74,7.83,43.5,25.66,0.0,-28.86,0.0,-0.21
0127,JHM CONSOLIDATION BERHAD,Semiconductors,2020-12-01,10,2.0,1.24,0.96,2.01,45.0,0.04,0.5,1.38,2.67,14.17,47.75,30.96,24.0,-19.48,24.0,25.22
0128,FRONTKEN CORPORATION BERHAD,Semiconductors,2020-12-01,10,3.0,2.64,1.37,3.09,56.0,0.06,1.2,2.55,5.516,17.0,71.0,44.0,22.83,40.0,82.15,22.83
0143,KEY ASIC BERHAD,Semiconductors,2020-05-01,10,1.0,0.08,-0.0,0.13,-9.0,-0.01,0.0,0.065,0.29,-14.0,-2.75,-8.38,0.0,0.0,0.0,0.0
0166,INARI AMERTRON BERHAD,Semiconductors,2020-06-01,10,2.5,3.44,0.97,3.09,37.0,0.08,2.75,1.72,3.7289999999999996,26.67,59.4,43.04,12.08,-13.79,-3.82,12.08
3867,MALAYSIAN PACIFIC INDUSTRIES BERHAD,Semiconductors,2020-06-01,10,2.0,13.68,4.75,41.0,35.0,1.17,0.73,11.9,43.8,9.04,14.34,11.69,4.06,-4.96,7.08,4.06
4359,TURIYA BERHAD,Semiconductors,2020-03-01,8,1.0,0.0,0.0,0.225,88.0,0.0,0.0,0.1,0.45,-18.5,20.0,0.75,0.0,0.0,-18.02,-33.3
5005,UNISEM (M) BERHAD,Semiconductors,2020-12-01,10,2.0,-22.21,0.0,7.56,32.0,0.24,0.79,2.22,9.43,-216.0,30.9,-92.55,0.0,-3.51,-2.4,-3.19
5292,UWC BERHAD,Semiconductors,2020-07-01,5,4.0,3.64,4.52,5.45,66.0,0.08,0.18,2.105,7.35,0.0,91.0,45.5,56.52,56.52,0.0,0.0
7022,GLOBETRONICS TECHNOLOGY BERHAD,Semiconductors,2020-12-01,10,3.0,4.47,0.38,2.26,29.0,0.08,3.32,1.9709999999999999,3.389,17.5,94.29,55.9,4.69,-0.36,-6.91,4.69
7204,D&O GREEN TECHNOLOGIES BERHAD,Semiconductors,2020-12-01,9,3.0,3.0,0.9,4.91,80.0,0.06,0.15,0.75,5.1,23.83,76.0,49.92,14.98,14.98,26.01,0.0
9334,KESM INDUSTRIES BERHAD,Semiconductors,2020-07-01,9,2.5,3.53,0.0,11.0,100.0,0.11,0.68,7.9,17.62,9.38,54.86,32.12,0.0,-87.5,-65.27,-38.84
0008,WILLOWGLEN MSC BERHAD,Software,2020-12-01,10,1.5,0.79,0.28,0.42,12.0,0.04,3.57,0.41,0.57,11.12,28.25,19.68,6.92,-1.45,-0.19,6.92
0010,IRIS CORPORATION BERHAD,Software,2020-03-01,10,1.0,-0.0,-0.0,0.24,-68.0,-0.0,0.0,0.205,0.455,-16.0,31.0,7.5,0.0,0.0,0.0,-8.21
0018,LAMBO GROUP BERHAD,Software,2018-12-01,10,1.5,0.06,-0.0,0.01,-1.0,-0.01,0.0,0.01,0.08,-18.0,6.0,-6.0,0.0,0.0,0.0,0.0
0020,NETX HOLDINGS BERHAD,Software,2020-11-01,9,1.0,0.02,-0.0,0.09,-3.0,-0.03,0.0,0.09,0.486,-2.07,0.75,-0.66,0.0,0.0,0.0,0.0
0023,IFCA MSC BERHAD,Software,2020-12-01,10,2.5,0.59,0.0,0.31,17.0,0.02,1.61,0.3,0.52,10.0,49.0,29.5,0.0,-4.61,-17.77,0.0
0026,NOVA MSC BERHAD,Software,2020-03-01,9,1.0,0.02,-0.0,0.13,-15.0,-0.01,0.0,0.055,0.18,-7.0,3.5,-1.75,0.0,0.0,0.0,0.0
0040,OPENSYS (M) BERHAD,Software,2020-12-01,10,3.5,0.72,0.25,0.39,15.0,0.03,2.36,0.385,0.88,14.25,34.0,24.12,8.45,18.25,8.45,24.44
0041,HONG SENG CONSOLIDATED BERHAD,Software,2020-03-01,10,1.0,0.0,0.0,1.07,240.0,0.0,0.0,0.068,1.08,-15.0,24.5,4.75,0.0,0.0,0.0,0.0
0045,G NEPTUNE BERHAD,Software,2020-06-01,9,2.0,0.04,-0.0,0.015,-2.0,-0.01,0.0,0.015,0.095,-6.5,-1.75,-4.12,0.0,0.0,0.0,0.0
0050,SYSTECH BHD,Software,2021-03-01,9,2.5,-0.0,-0.0,0.265,-69.0,-0.0,0.75,0.165,0.52,9.0,32.5,20.75,0.0,0.0,0.0,0.0
0051,CUSCAPI BERHAD,Software,2018-12-01,9,1.0,0.11,-0.0,0.22,-11.0,-0.02,0.0,0.08,0.345,-9.08,-1.94,-5.51,0.0,0.0,0.0,0.0
0065,EXCEL FORCE MSC BERHAD,Software,2020-12-01,10,2.0,1.83,0.02,0.545,23.0,0.02,0.92,0.41,0.745,23.0,160.0,91.5,0.91,19.12,0.91,3.6
0066,VSOLAR GROUP BERHAD,Software,2020-06-01,10,1.0,0.1,-0.0,0.015,-2.0,-0.01,0.0,0.01,0.075,-12.5,-6.5,-9.5,0.0,0.0,0.0,0.0
0068,ASDION BERHAD,Software,2020-09-01,10,1.0,0.2,-0.0,0.415,-14.0,-0.03,0.0,0.105,0.875,-10.25,-3.38,-6.82,0.0,0.0,0.0,0.0
0069,VINVEST CAPITAL HOLDINGS BERHAD,Software,2018-12-01,6,1.0,0.0,0.0,0.46,111.0,0.0,0.0,0.3,2.05,-0.18,8.0,3.91,0.0,0.0,0.0,0.0
0079,ORION IXL BERHAD,Software,2020-06-01,9,1.0,0.12,-0.0,0.065,-10.0,-0.01,0.0,0.055,0.17,-19.0,-5.5,-12.25,0.0,0.0,0.0,0.0
0086,YGL CONVERGENCE BERHAD,Software,2018-12-01,6,1.5,-0.0,0.0,0.235,313.0,0.0,0.0,0.12,0.355,-20.0,-4.75,-12.38,0.0,0.0,0.0,0.0
0106,REXIT BERHAD,Software,2020-06-01,10,3.5,0.83,0.2,0.835,15.0,0.05,4.79,0.625,1.23,11.7,21.62,16.66,3.9,7.72,11.21,3.9
0107,EDUSPEC HOLDINGS BERHAD,Software,2020-02-01,9,1.0,-0.03,-0.0,0.015,-2.0,-0.01,0.0,0.015,0.05,-0.67,6.5,2.92,0.0,0.0,0.0,0.0
0108,N2N CONNECT BERHAD,Software,2020-12-01,10,2.0,1.67,0.04,0.785,15.0,0.05,5.73,0.645,0.972,14.4,52.5,33.45,0.84,0.84,20.24,0.0
0119,APPASIA BERHAD,Software,2020-12-01,6,1.0,-0.0,0.0,0.17,195.0,0.0,0.0,0.102,0.303,-36.5,-14.0,-25.25,0.0,0.0,0.0,0.0
0132,TECHNODEX BHD,Software,2020-06-01,6,1.5,0.03,-0.0,0.14,-16.0,-0.01,0.0,0.06,0.335,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0
0152,DGB ASIA BERHAD,Software,2020-12-01,7,0.0,0.09,-0.0,0.055,-4.0,-0.01,0.0,0.05,0.54,-18.0,-0.45,-9.22,0.0,0.0,0.0,0.0
0156,MANAGEPAY SYSTEMS BERHAD,Software,2020-12-01,9,1.0,0.39,-0.0,0.25,-7.0,-0.04,0.0,0.095,0.32,-16.5,-3.0,-9.75,0.0,0.0,0.0,0.0
0174,iDIMENSION CONSOLIDATED BHD,Software,2020-06-01,7,1.5,0.05,-0.0,0.065,-4.0,-0.02,0.0,0.05,0.13,-4.5,-0.42,-2.46,0.0,0.0,0.0,0.0
0203,SECUREMETRIC BERHAD,Software,2020-12-01,6,1.5,0.08,-0.0,0.155,-23.0,-0.01,0.0,0.105,0.225,-16.0,0.0,-8.0,0.0,0.0,0.0,0.0
5195,CENSOF HOLDINGS BERHAD,Software,2020-03-01,10,2.5,0.39,0.0,0.47,10.0,0.05,1.6,0.11,0.565,-10.5,26.0,7.75,0.0,0.0,0.0,0.0
7181,ARB BERHAD,Software,2020-12-01,10,2.0,0.04,0.0,0.255,4.0,0.07,0.0,0.245,0.46,-3.83,4.83,0.5,0.0,0.0,0.0,0.0
0005,UCREST BERHAD,Technology Equipment,2020-05-01,10,1.0,-0.03,-0.0,0.315,-52.0,-0.01,0.0,0.12,0.665,-4.25,10.25,3.0,0.0,0.0,0.0,0.0
0036,KEY ALLIANCE GROUP BERHAD,Technology Equipment,2020-03-01,10,1.0,-0.02,0.0,0.03,6.0,0.01,0.0,0.03,0.12,-3.25,-1.33,-2.29,0.0,0.0,0.0,0.0
0060,VORTEX CONSOLIDATED BERHAD,Technology Equipment,2020-03-01,9,1.5,-0.15,-0.0,0.095,-6.0,-0.02,0.0,0.09,0.428,-3.33,18.0,7.34,0.0,0.0,0.0,0.0
0083,NOTION VTEC BERHAD,Technology Equipment,2020-09-01,10,1.0,0.0,0.0,0.63,157.0,0.0,0.0,0.53,2.34,7.25,104.0,55.62,0.0,-25.22,0.0,-18.45
0085,MLABS SYSTEMS BERHAD,Technology Equipment,2020-06-01,9,1.0,0.09,-0.0,0.05,-2.0,-0.03,0.0,0.035,0.371,-5.75,-0.22,-2.98,0.0,0.0,0.0,0.0
0090,ELSOFT RESEARCH BERHAD,Technology Equipment,2020-12-01,10,2.5,0.0,0.0,0.77,500.0,0.0,1.3,0.585,1.04,18.17,67.5,42.84,0.0,-71.85,-52.18,-16.44
0104,GENETEC TECHNOLOGY BERHAD,Technology Equipment,2020-03-01,9,1.5,-0.21,-0.0,16.9,-201.0,-0.08,0.0,1.43,18.5,-12.09,17.3,2.61,0.0,0.0,0.0,0.0
0111,K-ONE TECHNOLOGY BERHAD,Technology Equipment,2020-12-01,10,1.5,0.08,-0.0,0.29,-30.0,-0.01,0.0,0.255,0.705,-36.0,20.0,-8.0,0.0,0.0,0.0,0.0
0112,MIKRO MSC BERHAD,Technology Equipment,2020-06-01,10,2.5,0.24,0.0,0.24,33.0,0.01,0.21,0.185,0.315,19.0,29.0,24.0,0.0,-39.8,-23.51,-5.92
0113,MMS VENTURES BERHAD,Technology Equipment,2020-12-01,9,1.0,0.44,0.16,0.89,66.0,0.01,1.12,0.615,1.44,10.7,78.0,44.35,16.49,-55.52,-25.38,16.49
0118,TRIVE PROPERTY GROUP BERHAD,Technology Equipment,2020-07-01,9,0.0,-0.0,-0.0,0.065,-11.0,-0.01,0.0,0.065,0.452,-0.5,0.83,0.16,0.0,0.0,0.0,0.0
0146,JF TECHNOLOGY BERHAD,Technology Equipment,2020-06-01,9,2.5,4.38,0.16,1.39,87.0,0.02,0.36,0.708,2.41,196.0,242.0,219.0,7.96,7.96,21.34,27.52
0169,SMTRACK BERHAD,Technology Equipment,2020-07-01,8,1.0,0.09,-0.0,0.08,-7.0,-0.01,0.0,0.07,0.58,-18.5,-0.2,-9.35,0.0,0.0,0.0,0.0
0181,AEMULUS HOLDINGS BERHAD,Technology Equipment,2020-09-01,6,1.0,-0.01,0.0,0.835,106.0,0.01,0.0,0.285,1.04,-62.5,60.5,-1.0,0.0,0.0,0.0,0.0
0191,CABNET HOLDINGS BERHAD,Technology Equipment,2020-12-01,7,1.5,-0.14,-0.0,0.3,-12.0,-0.02,0.0,0.2,0.41,-8.67,23.0,7.16,0.0,0.0,0.0,0.0
0208,GREATECH TECHNOLOGY BERHAD,Technology Equipment,2020-12-01,6,4.0,6.5,2.46,5.9,62.0,0.1,0.0,2.25,6.75,0.0,130.0,65.0,24.6,-4.09,24.6,0.0
0209,I-STONE GROUP BERHAD,Technology Equipment,2020-12-01,6,2.5,0.0,0.0,0.17,43.0,0.0,1.47,0.16,0.335,0.0,24.5,12.25,13.56,-2.55,13.56,0.0
5036,EDARAN BERHAD,Technology Equipment,2020-06-01,9,2.0,-0.17,0.0,0.91,10.0,0.09,1.92,0.29,1.2,-6.75,2.92,-1.92,0.0,0.0,0.0,0.0
5161,JCY INTERNATIONAL BERHAD,Technology Equipment,2020-09-01,10,1.0,-0.31,-0.0,0.355,-33.0,-0.01,0.0,0.325,0.87,-8.5,70.5,31.0,0.0,-15.66,-34.69,-17.77
5162,VSTECS BERHAD,Technology Equipment,2020-12-01,10,1.5,1.97,0.44,2.64,11.0,0.24,2.65,1.67,3.05,6.86,9.57,8.22,1.85,12.14,2.73,1.85
5286,MI TECHNOVATION BERHAD,Technology Equipment,2020-12-01,6,1.5,1.69,0.35,3.47,61.0,0.06,0.86,2.99,5.52,0.0,56.29,28.14,5.83,-2.89,5.83,0.0
7160,PENTAMASTER CORPORATION BERHAD,Technology Equipment,2020-12-01,10,2.5,4.72,2.54,5.01,51.0,0.1,0.3,3.867,6.85,33.75,60.6,47.18,25.37,25.37,40.07,0.0
9377,FSBM HOLDINGS BERHAD,Technology Equipment,2020-12-01,10,1.0,0.0,-0.0,0.255,-89.0,-0.0,0.0,0.08,0.275,-4.75,-2.33,-3.54,0.0,0.0,0.0,0.0
9393,INDUSTRONICS BERHAD,Technology Equipment,2020-12-01,9,1.0,-0.0,0.0,0.23,136.0,0.0,0.0,0.08,0.735,-5.0,-1.0,-3.0,0.0,0.0,0.0,0.0
0017,M3 TECHNOLOGIES (ASIA) BERHAD,Telecommunications Equipment,2019-12-01,10,1.0,0.04,-0.0,0.07,-10.0,-0.01,0.0,0.04,0.175,-6.5,-0.56,-3.53,0.0,0.0,0.0,0.0
0035,OPCOM HOLDINGS BERHAD,Telecommunications Equipment,2020-03-01,9,1.0,0.05,0.0,0.47,32.0,0.01,0.0,0.31,0.83,-12.7,22.0,4.65,0.0,0.0,0.0,0.0
0096,NEXGRAM HOLDINGS BERHAD,Telecommunications Equipment,2020-07-01,10,1.0,-0.06,-0.0,0.025,-1.0,-0.02,0.0,0.02,0.08,-4.0,9.5,2.75,0.0,0.0,0.0,0.0
0103,M N C WIRELESS BERHAD,Telecommunications Equipment,2020-04-01,6,2.0,0.26,-0.0,0.04,-7.0,-0.01,0.0,0.035,0.09,-26.0,-26.0,-26.0,0.0,0.0,0.0,0.0
0123,PRIVASIA TECHNOLOGY BERHAD,Telecommunications Equipment,2020-12-01,9,1.0,-0.04,-0.0,0.235,-28.0,-0.01,0.0,0.07,0.355,-16.0,23.5,3.75,0.0,0.0,0.0,0.0
0129,SILVER RIDGE HOLDINGS BHD,Telecommunications Equipment,2020-06-01,10,1.0,0.04,-0.0,0.265,-17.0,-0.02,0.0,0.22,1.05,-19.5,16.0,-1.75,0.0,0.0,0.0,0.0
