code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,Price A5,Price A10,Price B,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,EY level,DY level,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health
7184,G3 GLOBAL BERHAD,Personal Goods,2020-12-01,10,1.0,0.0,-0.0,0.0,0.0,0.39,0.17,0.14,0.885,0.02,-36.0,-0.0,-0.0,0.0,0.0,-24.0,-40.42,0.0,0.0,-51.74,-201.0,-23.0,-112.0,,0.0,-2.02,2.55,-0.58,-0.52,-2.02,0.0,0.0,0.0,0.0,0.0,-15.96,-14.29,-10.68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+6+7+9+10,1+2+3+4+5+6+7+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+7+10,43,15,-0.02,-0.01,-3,-4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
7209,CHEETAH HOLDINGS BERHAD,Personal Goods,2020-06-01,9,1.0,0.35,0.0,0.47,0.47,1.16,2.05,0.27,2.98,1.13,39.0,0.05,2.44,0.0,0.0,4.6,-2.7,0.0,0.01,3.68,-9.33,23.5,7.08,16.53,0.0,5.5,8.64,-3.57,-0.31,0.0,2.59,0.83,1.41,0.0,26.7,-4.52,-3.21,-1.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+5+6,1,1+2+3+4+5+6+7+8+9,4+7,126,109,0.09,-0.03,10,1,0.63,0.63,0.63,0.47,0,0,0.0,0.0,0.0,0.0,1.0
7234,MESB BERHAD,Personal Goods,2020-06-01,10,1.0,-2.65,-0.0,-1.58,-1.58,0.34,0.45,0.19,0.63,0.71,-2.0,-0.21,-46.67,0.0,0.0,-30.24,-33.23,0.02,0.03,0.31,-7.25,32.5,12.62,20.11,0.0,-8.39,46.53,-60.05,-34.39,-8.39,0.0,0.0,0.0,0.0,0.0,7.88,8.02,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5+8+9+10,1+2+3,1+2+3+5+8+9+10,2+4+6+7+10,92,148,0.01,-0.31,0,15,-2.1,-2.1,-2.1,-1.58,0,0,0.0,0.0,0.0,0.0,1.0
7722,ASIA BRANDS BERHAD,Personal Goods,2020-03-01,10,1.5,0.53,1.29,0.24,1.3,0.55,0.56,0.34,0.985,0.92,9.0,0.07,12.5,0.01,1.79,7.08,4.39,0.18,0.18,-1.12,-2.67,17.75,7.54,22.4,18.46,-8.67,27.04,-7.59,-26.14,-8.67,1.27,0.0,0.0,1.27,3.59,4.26,-10.83,2.96,39.44,-0.87,0.0,0.0,18.46,-13.41,0,0,0,3+4+5+8+9+10,3+4+5,1+2+3+4+5+6+8+9+10,2+5+9,130,188,0.23,0.04,15,22,0.73,0.32,1.73,0.55,4,2,0.0,0.0,0.5,0.0,1.0
8532,PERTAMA DIGITAL BERHAD,Personal Goods,2020-06-01,10,1.5,0.0,0.0,0.0,0.0,0.42,0.57,0.33,0.61,0.31,234.0,0.0,0.0,0.0,0.0,0.77,1.76,0.0,0.0,-34.18,-1.05,68.5,33.72,27.9,0.0,57.09,126.37,-30.99,-16.48,57.09,0.0,0.0,0.0,0.0,0.0,-57.46,-41.15,-28.81,-5.4,-26.55,0.0,0.0,-5.93,-32.92,0,0,0,1+2+3+5+8+9+10,2,1+2+3+4+6+7+8+9+10,6+10,307,9,0.33,0.01,0,18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.0,1.0
8931,JERASIA CAPITAL BERHAD,Personal Goods,2020-06-01,10,1.5,-5.05,-0.0,-7.28,-7.28,0.47,0.25,0.225,0.97,0.54,0.0,-0.97,-388.0,0.0,0.0,-178.89,0.0,0.09,0.0,-1.08,-0.58,11.0,5.21,7.49,0.0,-3.29,57.08,-46.46,-22.43,-3.29,1.5,1.95,1.17,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+8,1,1+2+4+6+8+9,1+2+4+6+8,317,377,0.1,-0.73,5,0,-9.7,-9.7,-9.7,-7.28,0,0,0.5,0.0,0.0,0.0,1.0
8966,PROLEXUS BERHAD,Personal Goods,2020-07-01,10,2.0,2.27,1.66,4.4,1.58,0.83,0.605,0.438,1.611,1.51,4.0,0.14,23.14,0.01,1.65,9.57,7.42,0.22,0.28,5.67,9.14,23.33,16.24,16.93,11.86,5.56,2.9,6.54,6.66,5.56,0.63,0.48,0.87,0.63,163.13,0.0,-0.57,9.54,-3.23,15.86,0.0,-5.9,-7.72,11.86,1,0,0,1+3+4,+,2+3+4+7+8,3,184,341,0.03,0.07,3,47,5.22,5.87,2.1,3.92,5,2,0.5,0.0,0.5,0.0,1.0
9288,BONIA CORPORATION BERHAD,Personal Goods,2020-06-01,10,1.0,1.18,0.0,19.05,1.77,0.66,0.9,0.468,1.05,1.8157,21.0,0.04,4.44,0.04,4.28,2.35,0.75,0.31,0.21,5.26,4.0,55.0,29.5,14.59,0.0,14.53,8.32,16.08,18.39,14.53,4.62,5.78,6.85,4.62,26.3,-17.45,-13.08,-0.43,-42.79,-22.05,0.0,-55.27,-42.52,-21.87,1,0,1,1+3+4+5+10,+,1+2+3+5+6+10,+,461,345,0.18,0.01,54,49,280.71,25.4,2.36,210.53,2,5,0.0,0.0,0.0,0.0,1.0
9369,TEO GUAN LEE CORPORATION BERHAD,Personal Goods,2020-06-01,10,1.5,1.7,0.0,3.56,3.52,1.66,2.86,0.91,3.18,2.27,23.0,0.12,4.2,0.03,1.05,5.38,2.35,0.08,0.08,5.76,6.67,21.6,14.14,11.82,0.0,11.02,3.17,10.67,9.97,11.02,6.34,4.93,5.03,6.34,56.05,-2.06,-3.06,-1.65,-13.92,-13.69,0.0,-22.73,-13.93,-13.81,1,0,0,1+3+4+5+6+7+9+10,+,1+4+6+7+9+10,4+7+10,109,87,0.22,0.05,-3,8,10.02,4.75,4.69,7.52,2,1,0.0,0.0,0.5,0.0,1.0
0002,KOTRA INDUSTRIES BERHAD,Pharmaceuticals,2020-06-01,10,2.5,2.22,1.02,0.12,0.76,3.01,2.32,2.3,4.45,1.31,17.0,0.13,5.6,0.09,3.88,10.24,16.33,0.05,0.1,6.41,11.0,23.11,17.06,16.51,7.87,3.78,3.53,7.33,6.42,3.78,0.93,2.79,1.86,0.93,15.4,1.06,3.42,5.31,94.57,9.69,0.0,31.86,92.71,7.87,0,0,1,1+2+6+10,10,6+9+10,+,113,172,-0.02,0.2,15,50,0.44,0.16,1.01,0.33,3,5,0.0,0.0,1.0,0.5,1.0
0201,NOVA WELLNESS GROUP BERHAD,Pharmaceuticals,2020-06-01,6,3.0,0.4,0.06,0.72,0.8,0.9,0.86,0.705,1.3019999999999998,0.28,18.0,0.05,5.81,0.02,2.09,17.0,15.92,0.0,0.0,44.39,0.0,16.0,8.0,15.34,1.14,6.54,0.29,0.0,0.0,0.0,3.06,0.0,0.0,0.0,111.18,11.77,8.44,0.0,1.16,0.0,0.0,-1.77,1.14,0.0,1,0,1,6,+,3+6,+,23,34,0.04,0.04,12,10,1.16,0.96,1.06,0.87,3,3,0.5,0.5,0.0,1.0,1.0
7081,PHARMANIAGA BERHAD,Pharmaceuticals,2020-12-01,10,1.5,2.31,0.0,1.15,0.3,0.77,0.95,0.442,1.45,1.36,44.0,0.02,2.11,0.02,2.32,1.58,8.14,0.0,0.0,1.9,-18.73,250.0,115.64,139.23,0.0,0.25,1.88,-1.29,-0.45,0.25,0.75,0.94,0.84,0.75,82.06,5.45,4.48,7.09,-20.03,-1.0,0.0,-20.24,-20.21,-1.11,0,0,0,1+5,2,1+2+3+5+6+8,1+2+3+4+5+6+7+8+9+10,1521,2725,0.04,0.02,0,0,1.54,1.53,0.4,1.16,0,3,0.5,0.0,0.0,0.0,1.0
7090,APEX HEALTHCARE BERHAD,Pharmaceuticals,2020-12-01,10,3.0,4.69,0.59,0.65,0.82,3.39,3.0,2.82,4.55,1.01,27.0,0.11,3.67,0.04,1.5,11.14,12.55,0.01,0.01,7.37,20.36,65.0,42.68,48.24,5.32,2.18,1.02,3.19,2.56,2.18,0.65,0.86,0.76,0.65,29.09,4.05,5.81,8.34,10.35,5.45,0.0,7.59,10.06,5.32,1,0,1,+,+,2+3+10,+,366,699,0.06,0.11,33,85,0.98,0.87,1.09,0.74,2,2,1.0,0.0,1.0,0.0,1.0
7148,DUOPHARMA BIOTECH BERHAD,Pharmaceuticals,2020-12-01,10,2.0,2.84,0.16,1.06,1.01,2.52,2.9,1.61,4.38,0.9,33.0,0.09,3.1,0.06,2.24,9.86,9.99,0.4,0.39,13.61,13.57,49.5,31.54,31.84,1.81,3.49,1.59,5.12,4.03,3.49,2.42,3.17,2.44,2.42,73.99,6.79,16.13,15.8,10.0,7.41,0.0,9.05,1.81,2.57,1,0,0,1+9,+,5+6+9+10,6,138,570,0.06,0.08,19,71,1.02,1.41,1.35,0.76,1,3,0.5,0.0,0.5,0.0,1.0
7178,Y.S.P.SOUTHEAST ASIA HOLDING BERHAD,Pharmaceuticals,2020-12-01,10,3.0,1.92,0.25,2.2,1.33,2.4,2.16,2.08,3.0380000000000003,2.45,16.0,0.14,6.48,0.08,3.7,5.51,6.55,0.08,0.08,8.97,9.55,17.93,13.74,13.59,1.75,8.91,2.17,7.44,7.67,8.91,4.01,2.87,2.98,4.01,44.43,4.33,5.91,7.93,-5.38,6.1,0.0,1.75,-6.31,2.42,1,0,1,+,+,1+2+4+5+9,+,157,297,0.14,0.16,2,9,1.83,2.94,1.77,1.37,3,5,1.0,0.0,1.0,0.0,1.0
0189,MATANG BERHAD,Plantation,2020-06-01,8,2.0,0.0,0.0,0.0,0.0,0.09,0.095,0.07,0.14,0.1,53.0,0.0,0.0,0.0,1.58,1.8,0.87,0.0,0.0,22.54,0.0,0.0,0.0,,8.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,-0.2,5.34,0.0,-2.21,0.0,0.0,8.74,-1.3,0.0,1,0,1,1+2+5+6+8,+,1+2+4+5+6+8,+,9,10,0.0,0.0,3,3,0.0,0.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,1.0
1899,BATU KAWAN BERHAD,Plantation,2020-09-01,10,1.5,25.98,0.0,23.69,23.68,16.14,19.2,14.4,19.66,15.54,10.0,1.88,9.79,0.55,2.86,12.08,7.23,0.93,0.98,56.26,8.96,18.68,13.82,14.44,0.0,7.74,2.18,6.06,7.39,7.74,3.62,3.67,3.33,3.62,46.59,-9.3,2.73,53.29,-2.96,-3.06,0.0,-10.16,-2.42,-2.4,1,0,1,2+3,+,2+3+4+6+8+9,+,283,16078,1.86,1.05,51,1423,52.08,31.59,31.58,39.06,3,4,0.5,0.0,1.0,0.0,0.0
1902,PINEHILL PACIFIC BERHAD,Plantation,2020-06-01,9,1.5,0.03,-0.0,-0.38,-0.38,0.4,0.395,0.28,0.65,1.35,-8.0,-0.05,-12.66,0.0,0.0,-3.8,69.16,0.0,0.0,-48.78,-1.83,0.45,-0.69,0.45,0.0,-15.58,89.65,14.42,-13.92,0.0,0.0,0.0,0.0,0.0,0.0,-69.0,-50.54,-32.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+5+6+8+9,2+3+4+5+6+7+8,1+2+3+4+5+6+7+8+9,1+2+3+8,43,1,-0.03,0.64,14,-103,-0.5,-0.5,-0.5,-0.38,0,0,0.0,0.0,0.0,0.5,1.0
1929,CHIN TECK PLANTATIONS BERHAD,Plantation,2020-08-01,10,1.0,14.86,2.0,5.93,8.2,6.01,6.75,5.4170000000000025,7.2,7.75,11.0,0.59,8.74,0.11,1.63,7.61,5.32,0.0,0.0,32.84,9.72,40.63,25.18,20.26,3.39,5.82,2.52,7.49,6.11,5.82,3.01,2.63,2.48,3.01,59.98,-4.42,4.53,1.54,3.38,-2.61,0.0,-3.89,3.39,-2.61,1,0,1,2+6+8+9,+,2+5+6+8+9,+,143,130,0.83,0.39,58,37,11.81,7.9,10.94,8.86,3,2,0.0,0.0,0.0,0.0,1.0
1961,IOI CORPORATION BERHAD,Plantation,2020-06-01,10,1.0,5.29,5.88,0.89,5.62,3.98,3.72,3.65,4.64,1.55,18.0,0.2,5.38,0.08,2.15,13.07,6.46,0.39,0.44,13.86,9.46,43.4,26.43,35.17,29.38,4.79,3.29,5.07,4.04,4.79,2.67,2.05,2.0,2.67,89.37,-17.96,-7.53,-4.64,29.02,-11.49,0.0,-6.8,29.38,-10.8,1,0,1,2+3+6+7+8+9+10,+,1+2+6+9+10,+,16154,7799,0.33,0.1,910,872,5.66,1.19,7.49,4.24,3,3,0.0,0.0,0.0,0.0,1.0
1996,KRETAM HOLDINGS BERHAD,Plantation,2020-12-01,10,1.0,0.8,0.77,0.16,0.24,0.51,0.55,0.42,0.695,0.277,23.0,0.02,3.64,0.02,3.64,8.81,8.13,0.01,0.01,6.74,-20.5,100.5,40.0,60.62,38.67,0.31,2.05,-0.47,0.09,0.31,0.5,0.0,0.74,0.5,7.09,-10.18,2.89,12.02,0.0,0.97,0.0,38.67,0.0,-6.77,0,0,1,2+3+5+6,2+3+6,1+2+3+4+5+6+7+8+9+10,+,244,471,0.04,0.02,90,81,0.05,0.21,0.32,0.04,2,5,0.0,0.0,0.0,0.0,1.0
2038,NEGRI SEMBILAN OIL PALMS BERHAD,Plantation,2020-12-01,10,1.0,0.14,0.0,8.26,9.04,2.82,3.0,2.56,3.358,7.79,28.0,0.11,3.67,0.06,2.0,1.36,0.23,0.0,0.0,8.56,-157.5,160.0,1.25,73.21,0.0,1.97,2.86,-0.37,0.71,1.97,2.39,1.62,1.44,2.39,51.08,-11.04,-5.98,-3.23,-24.87,-26.02,0.0,-49.01,-24.89,-26.04,0,0,0,2+3+5+6+8+9,2+3+7,1+2+3+6+7+9,2+3+6,113,62,0.47,0.02,42,11,277.76,11.02,12.05,208.32,2,3,0.0,0.0,0.0,0.0,1.0
2054,TDM BERHAD,Plantation,2020-12-01,10,0.0,-0.16,-0.0,-0.11,-0.11,0.27,0.235,0.215,0.38,0.43,-40.0,-0.01,-4.26,0.01,2.21,-1.37,-1.29,0.63,0.63,3.68,-35.5,68.0,16.25,31.6,0.0,-4.35,16.33,-24.6,-11.8,-4.35,1.5,2.02,1.51,1.5,46.45,-0.44,3.06,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+6+8+9,1+2+3,1+2+3+5+8+9,3,503,443,0.1,-0.01,174,53,-0.15,-0.15,-0.15,-0.11,0,3,0.0,0.0,0.0,0.0,0.0
2089,UNITED PLANTATIONS BERHAD,Plantation,2020-12-01,10,1.5,26.3,0.48,6.27,6.95,13.3,13.68,12.592,14.748,6.52,15.0,0.9,6.58,0.85,6.21,13.81,15.47,0.0,0.0,27.44,20.21,38.24,29.22,26.61,0.53,5.72,2.79,3.38,3.96,5.72,1.66,0.86,0.96,1.66,28.27,-3.13,5.94,3.29,6.51,4.22,0.0,0.53,6.37,4.22,1,0,0,2+3+6+8+9,+,2+3+8+9,1+2+3+4+5+6+7+8+9+10,1398,1340,0.9,0.96,0,0,11.19,8.36,9.27,8.39,3,5,0.0,0.0,0.0,0.5,1.0
2135,GOPENG BERHAD,Plantation,2020-12-01,10,1.0,-0.37,-0.0,-0.34,-0.34,0.88,0.935,0.53,1.59,1.05,-59.0,-0.02,-2.14,0.02,2.14,-1.51,-2.29,0.0,0.0,22.53,-33.25,70.0,18.38,61.07,0.0,1.43,2.1,-0.01,0.62,1.43,4.51,4.47,3.63,4.51,126.92,-15.92,-0.04,-1.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+6+7+8+9,1,1+3+5+7+9+10,1+2+3+5+6+7+10,17,9,0.04,-0.02,-2,-4,-0.45,-0.45,-0.45,-0.34,0,3,0.0,0.0,0.0,0.0,1.0
2216,IJM PLANTATIONS BERHAD,Plantation,2021-03-01,10,1.5,3.92,0.57,0.51,2.44,2.04,3.08,1.52,3.1,1.63,13.0,0.23,7.47,0.1,3.25,14.29,15.62,0.36,0.36,12.17,-39.25,73.33,17.04,51.06,2.49,2.98,4.77,2.09,2.34,2.98,2.21,1.92,2.1,2.21,60.88,7.79,10.91,6.33,53.33,3.37,0.0,63.79,53.31,2.49,0,0,0,3+4+6+9,2+3,1+2+3+4+6+7+8+9,1+2+3+4+5+6+7+8+9+10,590,936,0.19,0.23,0,0,0.58,0.68,3.25,0.43,3,5,0.0,0.0,0.0,0.5,1.0
2291,GENTING PLANTATIONS BERHAD,Plantation,2020-12-01,10,1.5,11.06,0.92,2.05,3.12,7.91,6.84,6.74,10.278,5.44,27.0,0.25,3.65,0.21,3.07,4.65,5.2,0.47,0.47,17.34,26.25,62.24,44.24,39.86,3.67,3.53,1.49,2.16,2.82,3.53,0.9,1.05,0.99,0.9,32.19,11.43,12.67,9.71,6.04,-2.4,0.0,-11.37,3.67,-4.03,1,0,1,6+9,+,2+3+4+6+8+9,+,1336,2496,0.58,0.28,535,450,6.82,2.73,4.16,5.12,2,5,0.5,0.0,0.0,0.0,1.0
2445,KUALA LUMPUR KEPONG BERHAD,Plantation,2020-09-01,10,2.0,39.45,0.0,18.05,18.34,21.37,19.82,19.48,25.22,10.59,15.0,1.32,6.66,0.5,2.52,12.45,7.29,0.45,0.48,8.04,15.99,43.79,29.89,31.47,0.0,4.21,1.45,2.65,3.61,4.21,2.45,2.05,2.01,2.45,58.4,-9.63,2.57,7.51,-2.34,-2.67,0.0,-8.63,-2.5,-2.74,1,0,1,2+3+8+9,+,2+3+4+6+8+9,+,10743,15446,1.47,0.72,928,1330,35.53,24.07,24.45,26.65,3,4,0.0,0.0,1.0,0.0,1.0
2453,KLUANG RUBBER COMPANY (MALAYA) BERHAD,Plantation,2020-06-01,10,1.0,0.66,0.0,3.54,3.54,3.32,3.61,3.04,3.89,10.6408,8.0,0.44,12.19,0.01,0.28,4.18,-0.33,0.0,0.0,53.1,-105.0,108.0,1.5,56.94,0.0,2.35,3.83,-1.29,-0.32,2.35,0.32,0.29,0.3,0.32,7.28,0.81,1.17,14.99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+6+8+9+10,1+2,1+2+4+5+6+7+9+10,1+2+5+6+8,8,26,0.25,-0.03,2,-9,4.72,4.72,4.72,3.54,4,0,0.0,0.0,0.0,0.0,1.0
2542,RIVERVIEW RUBBER ESTATES BERHAD,Plantation,2020-12-01,10,2.5,11.44,2.48,1.47,3.02,2.76,3.02,2.535,3.208,4.25,15.0,0.2,6.62,0.11,3.64,4.81,4.19,0.0,0.0,34.29,16.04,98.33,57.18,38.67,12.42,4.86,2.71,3.01,3.97,4.86,2.74,1.09,1.38,2.74,77.89,-5.53,3.21,4.3,12.42,-2.11,0.0,-9.84,12.42,-2.1,1,0,1,2+3+9,+,2+3+6+7+8,+,28,36,0.28,0.17,12,12,6.62,1.96,4.03,4.96,3,5,0.5,0.0,1.0,0.0,1.0
2569,SUNGEI BAGAN RUBBER COMPANY (MALAYA) BERHAD,Plantation,2020-06-01,10,1.0,-16.98,0.0,4.28,4.28,2.68,3.0,2.4,3.25,8.9882,6.0,0.52,17.33,0.02,0.67,5.82,-1.46,0.0,0.01,45.95,-98.33,33.0,-32.66,26.45,0.0,1.93,4.78,-1.92,-1.96,1.93,0.67,0.71,0.69,0.67,9.76,4.63,4.89,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+5+6+8+9+10,1+2+4+5,1+2+3+4+5+6+9+10,1+2+5+6+7+8,13,14,0.32,-0.13,5,-5,5.71,5.71,5.71,4.28,5,0,0.0,0.0,0.0,0.0,1.0
2593,UNITED MALACCA BERHAD,Plantation,2020-04-01,9,1.5,1.22,0.56,2.76,0.43,4.67,5.1,4.36,5.3,6.24,81.0,0.06,1.18,0.1,1.96,1.01,1.24,0.04,0.05,17.84,-23.16,63.75,20.3,34.18,9.31,3.38,3.11,-0.17,2.15,0.0,2.88,2.25,2.39,0.0,52.47,2.29,6.64,5.11,-19.14,-12.8,0.0,-42.26,-19.33,9.31,0,0,0,2+5+6+8,2,1+2+3+6+8,9,231,294,0.42,0.08,0,19,48.56,3.68,0.57,36.42,0,2,0.0,0.0,0.5,0.0,1.0
2607,INCH KENNETH KAJANG RUBBER PUBLIC LTD CO,Plantation,2020-12-01,10,1.0,1.24,-0.0,-0.22,-0.22,0.46,0.45,0.425,0.535,1.58,-13.0,-0.03,-6.67,0.01,2.36,-2.2,-2.57,0.0,0.0,-69.43,-69.5,-13.12,-41.31,85.0,0.0,-3.11,2.96,-4.55,-3.89,-3.11,0.88,0.63,0.96,0.88,0.0,-14.04,-0.45,-9.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+6+8+9+10,1+2+3+4+5+6+7+8+10,1+2+3+4+5+6+7+8+9+10,1+2+4+6+7+8+9+10,20,10,-0.01,-0.04,-7,-15,-0.3,-0.3,-0.3,-0.22,0,3,0.0,0.0,0.0,0.0,1.0
3948,DUTALAND BERHAD,Plantation,2020-06-01,10,1.0,0.68,0.0,0.3,0.3,0.37,0.385,0.32,0.46,1.48,9.0,0.04,10.39,0.01,2.6,3.01,-2.12,0.0,0.0,22.4,-12.0,46.0,17.0,21.37,0.0,10.71,27.92,28.58,17.58,10.71,0.0,0.0,0.0,0.0,0.0,-7.11,7.07,-5.95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+5+6+8+9+10,1+5+8+9,1+2+3+4+5+6+7+8+9+10,1+3+5,116,66,0.0,-0.03,98,-30,0.4,0.4,0.4,0.3,4,4,0.0,0.0,0.0,0.0,1.0
4316,SIN HENG CHAN (MALAYA) BERHAD,Plantation,2020-12-01,9,0.5,-0.32,0.02,0.15,0.14,0.47,0.49,0.29,0.85,0.66,25.0,0.02,4.08,0.0,0.0,3.03,5.04,1.1,1.08,4.57,-60.0,27.5,-16.25,22.92,0.79,-0.72,5.81,0.16,0.49,0.0,0.0,0.0,0.0,0.0,0.0,27.22,20.24,-4.58,0.0,2.5,0.0,0.0,0.0,0.79,0,0,0,2+6+8+9,3+4+6+7,2+3+4+5+6+7+8+9,7+8,23,37,0.03,0.03,7,10,0.2,0.2,0.18,0.15,2,0,0.0,0.0,0.5,0.0,0.0
4383,JAYA TIASA HOLDINGS BHD,Plantation,2020-06-01,10,1.5,-1.08,-0.0,-0.16,-0.16,0.66,0.585,0.49,1.0,1.16,-24.0,-0.02,-3.42,0.0,0.0,-2.08,-6.32,0.28,0.2,-1.93,-9.57,118.0,54.22,68.06,0.0,-6.21,17.63,-26.85,-14.9,-6.21,0.92,1.18,1.05,0.92,11.09,-10.55,-7.42,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+4+5+6+7+8+9+10,1+2+3,1+2+3+4+6+8+9+10,10,746,702,0.03,-0.07,0,185,-0.22,-0.22,-0.22,-0.16,0,0,0.0,0.0,0.5,0.0,1.0
4936,MALPAC HOLDINGS BERHAD,Plantation,2020-06-01,10,1.0,-4.11,0.0,1.42,1.42,0.87,1.35,0.44,1.75,2.37,7.0,0.19,14.07,0.0,0.0,7.92,-1.09,0.0,0.0,81.3,-32.0,-11.29,-21.64,100.78,0.0,-1.88,4.9,-5.62,-4.75,-1.88,1.27,4.22,2.53,1.27,0.0,0.0,0.0,-12.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+8,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8,13,4,0.15,-0.02,9,-2,1.9,1.9,1.9,1.42,4,0,0.0,0.0,0.0,0.0,1.0
5012,TA ANN HOLDINGS BERHAD,Plantation,2020-12-01,10,2.0,3.68,0.0,10.53,2.28,2.75,2.56,2.43,3.39,3.29,15.0,0.17,6.64,0.15,5.86,5.18,3.26,0.15,0.16,10.07,14.11,29.17,21.64,20.52,0.0,6.04,1.95,4.45,5.35,6.04,2.69,2.88,2.73,2.69,38.14,1.32,3.05,3.94,-24.16,-4.17,0.0,-26.38,-24.02,-4.43,1,0,1,2+3+8+9,+,1+2+3+4+5+9,+,926,1218,0.42,0.11,248,308,18.39,14.04,3.04,13.79,3,5,0.0,0.0,1.0,0.0,1.0
5026,MHC PLANTATIONS BHD,Plantation,2020-12-01,10,2.0,4.28,3.47,0.28,1.07,0.59,0.76,0.439,0.89,1.31,8.0,0.1,13.16,0.04,5.26,7.34,5.49,0.16,0.2,16.47,11.12,74.5,42.81,32.1,34.69,6.35,4.45,4.39,5.09,6.35,2.57,1.88,1.57,2.57,36.35,-3.13,3.33,29.22,28.14,-5.72,0.0,-7.94,34.69,-0.77,1,0,1,2+3+6+9,+,2+3+6+8+9,+,34,355,0.16,0.07,17,53,2.22,0.37,1.43,1.66,4,5,0.0,0.0,1.0,0.0,1.0
5027,KIM LOONG RESOURCES BERHAD,Plantation,2021-01-01,10,1.0,2.82,0.48,0.95,0.95,1.34,1.41,1.196,1.6369999999999998,0.8,14.0,0.1,7.09,0.1,7.09,12.68,12.92,0.05,0.05,8.97,13.6,42.88,28.24,30.12,4.82,3.5,1.48,5.11,4.01,3.5,2.36,4.17,3.02,2.36,63.48,-3.32,5.1,5.6,5.16,5.0,0.0,-1.36,5.13,4.82,1,0,0,2+3+6+9,+,2+3+5+6+9,1+2+3+4+5+6+7+8+9+10,768,972,0.1,0.1,0,0,1.77,1.27,1.27,1.33,3,5,0.0,0.0,0.0,0.0,1.0
5029,FAR EAST HOLDINGS BERHAD,Plantation,2020-12-01,10,2.0,6.97,0.3,1.65,2.15,2.51,2.9,2.17,3.2,2.04,13.0,0.22,7.59,0.07,2.41,10.78,8.84,0.12,0.13,21.25,16.59,46.74,31.66,28.66,1.38,3.1,1.62,5.47,4.2,3.1,1.02,1.43,1.16,1.02,39.91,11.49,15.34,4.37,6.57,1.74,0.0,-7.95,6.57,1.38,1,0,1,3+6+7+8+9,+,2+3+6+8+9,+,479,669,0.21,0.17,56,107,4.97,2.2,2.87,3.73,3,3,0.0,0.0,1.0,0.0,1.0
5047,NPC RESOURCES BERHAD,Plantation,2020-12-01,10,2.0,-0.23,0.0,0.57,0.57,1.83,1.92,1.51,2.47,4.01,26.0,0.07,3.65,0.0,0.0,1.83,-2.46,0.31,0.32,1.79,-17.27,10.83,-3.22,13.02,0.0,1.11,11.15,-11.68,-1.43,1.11,0.69,0.18,0.3,0.69,8.13,2.34,-3.59,-3.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2+3+4+5+6+9,1+2+3+6,1+2+3+4+5+6+9+10,+,459,265,0.28,-0.11,28,34,0.76,0.76,0.76,0.57,2,0,0.0,0.0,1.0,0.0,1.0
