code,name,category,Annual,nYear,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end
5021,AYS VENTURES BERHAD,Industrial Products & Services,2020-03-01,10,0.265,0.115,0.365,0.66,-7.0,-0.04,-15.09,0.0,0.0,-5.58,-3.96,0.05,0.13,5.19,-4.5,14.25,4.88,7.62,0.0,38.78,72.53,1.9,6.13,38.78,9.72,4.36,4.53,9.72,24.01,13.16,6.38,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+6+8+9+10,1,1+2+3+5+6+8+9+10,1+2+3+6+8+10,226,768,0.27,-0.03,0,-8
5022,PAOS HOLDINGS BERHAD,Consumer Products & Services,2020-05-01,10,0.32,0.2,0.4,0.51,-38.0,-0.01,-3.12,0.02,5.0,-1.65,-1.42,0.0,0.0,1.41,-29.5,63.5,17.0,41.71,0.0,1.68,2.3,-1.13,0.25,1.68,3.37,3.89,3.62,3.37,118.43,5.55,39.32,6.87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+6+7,1,1+2+3+4+6+7+9,3+4+5+6,240,279,0.02,-0.01,19,5
5024,HUP SENG INDUSTRIES BERHAD,Consumer Products & Services,2019-12-01,10,0.945,0.745,1.08,0.18,20.0,0.05,5.29,0.06,6.35,26.67,26.79,0.0,0.0,13.73,16.1,128.4,72.25,45.82,1.7,3.81,2.12,5.44,5.38,3.81,3.14,6.16,5.0,3.14,71.52,2.71,3.37,3.79,1.71,4.45,0.0,-5.65,1.7,11.94,1,0,1,4+10,+,1+2+3+4+9+10,+,219,310,0.03,0.05,31,51
5025,NWP HOLDINGS BERHAD,Industrial Products & Services,2019-08-01,10,0.21,0.03,0.31,0.068,-18.0,-0.01,-4.76,0.0,0.0,-16.91,-18.27,0.0,0.0,-75.84,-35.0,-2.2,-18.6,,0.0,-15.14,11.94,-29.93,-20.2,-15.14,0.0,0.0,0.0,0.0,0.0,-18.35,-5.13,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+5+7+8,23,7,-0.02,-0.02,3,-4
5028,HEITECH PADU BERHAD,Technology,2019-12-01,10,1.55,0.45,1.85,1.16,11.0,0.14,9.03,0.0,0.0,12.18,6.78,0.13,0.13,-0.69,-5.55,65.0,29.72,25.07,1.21,-12.0,24.66,-25.95,-12.78,-12.0,3.1,2.38,2.04,3.1,48.93,-0.16,-4.8,-1.55,0.0,-2.9,0.0,1.21,0.0,-2.97,0,0,0,1+2+4+5+9+10,2+3+6+7,1+2+3+5+6+7+9+10,1+7+9+10,434,361,0.09,0.07,-29,-22
5032,BINTULU PORT HOLDINGS BERHAD,Transportation & Logistics,2019-12-01,10,4.05,3.27,4.98,2.9803,17.0,0.24,5.93,0.14,3.46,8.16,9.93,0.91,1.05,21.03,14.06,25.64,19.85,18.86,0.0,5.46,0.91,6.37,5.65,5.46,3.84,3.56,3.51,3.84,67.31,-15.48,-3.75,4.83,-2.03,0.04,0.0,-4.79,-2.03,-1.35,1,0,1,1+2+3+6+10,+,1+2+5+6+7+8+10,+,455,703,0.38,0.28,158,375
5035,KNUSFORD BERHAD,Industrial Products & Services,2019-12-01,10,1.02,0.49,0.92,2.2946,9.0,0.11,10.78,0.0,0.0,4.99,7.66,0.03,0.02,2.0,-13.21,70.0,28.4,15.74,9.33,2.86,25.09,-14.31,-11.38,2.86,1.45,0.0,1.1,1.45,13.46,46.95,0.11,7.25,-9.76,9.33,0.0,0.0,-9.75,9.33,0,0,0,4+5+8+9+10,2+3+4,1+2+3+4+5+8+10,4+7+8+10,310,412,0.17,0.17,-3,16
5036,EDARAN BERHAD,Technology,2020-06-01,9,0.545,0.115,0.6,0.399,-20.0,-0.03,-5.5,0.0,0.0,-6.97,-13.85,0.21,0.23,-6.65,-32.0,2.92,-14.54,2.92,0.0,-11.29,18.66,-1.64,-9.87,0.0,0.0,0.0,0.0,0.0,0.0,-18.79,-0.35,-2.27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5+7+8,1+2+4+5+6+7+8+9,1+2+3+4+5+6+7+8+9,2+5+7+8,50,45,-0.12,-0.06,1,9
5037,COMPUGATES HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,0.02,0.01,0.05,0.04,-7.0,-0.0,-0.0,0.0,0.0,-6.75,-7.86,0.03,0.0,-44.16,-6.0,4.5,-0.75,4.5,0.0,-2.93,11.38,0.0,0.0,-2.93,0.0,0.0,0.0,0.0,0.0,-61.29,-48.7,-39.79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+6+7+8+9+10,1+2+3+4+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+3+4+5+6+7+8+10,638,5,-0.01,0.0,-15,-3
5041,PBA HOLDINGS BHD,Utilities,2019-12-01,10,0.85,0.725,1.1,2.12,25.0,0.03,3.53,0.04,4.12,1.63,3.66,0.35,0.42,8.04,-3.42,18.43,7.5,11.5,0.32,5.84,12.15,-4.61,2.23,5.84,3.65,3.56,3.45,3.65,29.04,1.29,5.4,6.26,0.32,5.43,0.0,-25.87,0.32,5.44,0,0,1,3+10,2,1+2+3+6+7+8+10,+,199,339,0.08,0.07,90,138
5048,YI-LAI BERHAD,Industrial Products & Services,2019-12-01,10,0.975,0.395,1.09,1.34,-56.0,-0.02,-2.05,0.0,0.0,-1.31,-2.91,0.0,0.0,3.9,-38.75,27.0,-5.88,14.14,0.0,4.1,6.04,-4.57,-0.58,4.1,4.13,0.0,0.47,4.13,39.44,-3.12,-6.27,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+5+8+10,1+2+3,1+2+3+4+5+9+10,2,132,117,0.09,-0.04,19,8
5056,ENGTEX GROUP BERHAD,Industrial Products & Services,2019-12-01,10,0.61,0.42,0.835,1.58,201.0,0.0,0.0,0.01,1.02,0.19,-0.13,0.08,0.09,3.27,7.12,27.5,17.31,10.49,0.0,10.12,4.47,5.76,8.16,10.12,1.09,1.45,1.2,1.09,7.53,1.31,-1.06,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+5+10,1,1+2+3+5+6+8+9+10,2+3+6+9,680,1117,0.12,0.0,16,110
5065,ORNAPAPER BERHAD,Industrial Products & Services,2019-12-01,10,1.85,0.7,2.17,2.44,11.0,0.17,9.19,0.03,1.62,7.13,7.79,0.06,0.04,3.28,6.12,10.2,8.16,7.46,6.49,13.76,2.11,15.54,13.41,13.76,1.46,2.83,2.92,1.46,10.26,6.82,3.91,7.8,6.5,11.11,0.0,19.24,6.49,11.27,1,0,1,1+5+10,+,2+5+10,+,217,332,0.06,0.17,15,28
5066,NTPM HOLDINGS BERHAD,Consumer Products & Services,2020-04-01,10,0.66,0.295,0.87,0.42,21.0,0.03,4.55,0.02,2.42,7.52,1.4,0.12,0.14,7.14,11.0,47.0,29.0,23.16,0.0,5.33,2.15,3.28,3.95,5.33,3.56,4.11,3.14,3.56,61.41,6.45,7.29,7.35,-31.79,-20.09,0.0,-49.85,-31.82,-20.11,1,0,1,+,+,1+2+3+4+6+9+10,+,420,778,0.05,0.01,47,8
5068,LUSTER INDUSTRIES BHD.,Industrial Products & Services,2019-12-01,10,0.22,0.05,0.295,0.09,92.0,0.0,0.0,0.0,0.0,2.67,5.24,0.0,0.01,-3.8,-8.0,7.5,-0.25,5.42,72.63,-51.77,108.2,4.44,-3.83,-51.77,0.0,0.0,0.0,0.0,0.0,17.1,12.44,17.77,72.1,0.0,0.0,0.0,72.63,0.0,0,0,0,4+6+9+10,4+5+9+10,1+3+4+5+6+7+8+9+10,1+3+4+5+6+9+10,44,183,-0.08,0.0,-4,-10
5071,COASTAL CONTRACTS BHD,Energy,2020-06-01,10,0.725,0.53,1.36,2.0301,-3.0,-0.25,-34.48,0.0,0.0,-12.55,-9.29,0.07,0.03,-31.62,-3.3,30.83,13.76,10.82,0.0,-3.75,40.42,-47.97,-23.42,-3.75,1.77,0.35,1.03,1.77,10.47,-20.52,-22.81,-7.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2+3+4+7+10,1+3,1+2+3+4+5+8+9+10,+,675,211,0.42,-0.2,132,23
5072,HIAP TECK VENTURE BERHAD,Industrial Products & Services,2020-07-01,10,0.37,0.09,0.545,0.63,36.0,0.01,2.7,0.0,0.81,1.65,0.5,0.0,0.0,-0.19,-9.5,19.0,4.75,15.73,0.0,-2.09,12.84,4.72,-3.38,-2.09,1.95,3.63,2.18,1.95,34.94,-4.58,-5.8,-1.32,0.0,-21.89,0.0,0.0,0.0,-30.76,0,0,0,1+4+5+8+10,4+5+6,1+2+3+4+5+6+9+10,3+10,1000,933,0.07,0.0,-22,121
5077,MALAYSIAN BULK CARRIERS BERHAD,Transportation & Logistics,2019-12-01,10,0.5,0.18,0.675,0.3337,12.0,0.04,8.0,0.0,0.0,12.2,-1.96,0.82,1.24,-44.91,-55.0,121.0,33.0,35.59,0.0,-16.53,51.17,9.14,-37.73,-16.53,1.95,0.0,0.25,1.95,23.4,4.59,0.18,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+5+7+8+9+10,1+3+4+5,1+2+3+4+5+6+7+8+9+10,4+5+6+8,404,258,0.24,-0.01,222,110
5078,MARINE & GENERAL BERHAD,Transportation & Logistics,2020-04-01,10,0.12,0.04,0.23,0.1159,7.0,0.02,16.67,0.0,0.0,15.19,-74.51,4.18,0.48,23.63,-40.0,18.75,-10.62,6.51,0.0,10.54,132.84,8.54,0.67,10.54,5.88,19.61,11.76,5.88,0.0,-24.78,-21.19,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+8+9+10,1+3+4+7+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,29,54,-0.46,-0.07,0,0
5079,GETS GLOBAL BERHAD,Consumer Products & Services,2020-06-01,10,2.09,0.035,4.05,0.15,-27.0,-0.08,-3.83,0.0,0.0,-51.53,-67.22,0.5,0.45,-29.03,-19.0,17.75,-0.62,11.75,0.0,-29.19,42.69,-67.91,-49.98,-29.19,0.0,0.0,0.0,0.0,0.0,-8.12,-7.25,-6.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+6+7+8+9+10,1+2+3+4+5+7+8+9,1+2+3+4+5+6+7+8+9+10,2+4+10,56,22,0.04,-0.15,0,4
5080,POH KONG HOLDINGS BERHAD,Consumer Products & Services,2020-07-01,10,0.81,0.3,1.8,1.43,11.0,0.08,9.88,0.01,1.48,5.28,4.36,0.1,0.09,3.28,3.69,16.67,10.18,9.55,11.01,13.29,6.75,10.43,10.26,13.29,1.99,1.74,1.84,1.99,27.2,-5.13,-1.45,2.93,11.02,-2.82,0.0,-6.16,11.01,-2.82,1,0,0,1+2+5+7,+,1+3+5+7+8,7+9,692,749,0.1,0.06,15,87
5081,ESTHETICS INTERNATIONAL GROUP BERHAD,Consumer Products & Services,2020-03-01,10,0.445,0.37,0.54,0.73,80.0,0.01,2.25,0.02,3.93,0.75,2.94,0.16,0.14,2.64,-1.55,60.0,29.22,22.96,0.0,-1.1,21.32,3.9,5.84,-1.1,3.2,5.15,4.72,3.2,53.62,1.96,2.5,0.04,-20.41,0.0,0.0,-27.41,-21.96,0.0,0,0,0,3+9+10,10,1+3+4+9+10,5,141,171,-0.31,0.02,1,23
5082,CYMAO HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,1.72,0.14,3.45,0.57,-13.0,-0.14,-8.14,0.0,0.0,-23.81,-21.07,0.04,0.03,-12.31,-12.0,-1.23,-6.62,,0.0,-37.02,22.94,-35.9,-29.56,-37.02,0.0,0.0,0.0,0.0,0.0,-26.29,-16.89,-9.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+7+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+6+8,124,46,-0.06,-0.15,14,-11
5087,MYCRON STEEL BERHAD,Industrial Products & Services,2020-06-01,10,0.48,0.14,0.825,1.19,-22.0,-0.02,-4.17,0.0,0.0,-1.82,-2.7,0.09,0.1,0.47,-9.5,6.88,-1.31,6.03,0.0,1.87,16.55,-2.76,5.06,1.87,0.69,0.0,0.0,0.69,0.0,-6.37,2.84,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+7+10,1+2+7+9,1+2+3+6+7+8+9+10,3+9,414,596,0.0,-0.03,75,54
5088,APEX EQUITY HOLDINGS BERHAD,Financial Services,2019-12-01,10,1.09,0.615,1.25,1.55,16.0,0.07,6.42,0.0,0.0,4.3,2.0,0.0,0.0,33.58,9.17,29.0,19.08,17.03,0.0,7.17,3.02,4.3,4.22,7.17,4.88,2.35,3.26,4.88,68.51,-2.54,-13.98,-0.73,-26.92,-8.95,0.0,-16.92,-26.9,-8.61,1,0,0,1+2+4+5+8+10,+,1+2+4+5+7+10,2+4+8,48,34,0.07,0.03,16,20
5094,CSC STEEL HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,1.22,0.54,1.47,2.21,20.0,0.06,4.92,0.07,5.41,2.7,4.27,0.0,0.0,3.18,-16.83,17.0,0.09,12.56,0.0,7.17,4.99,8.25,9.47,7.17,5.48,6.69,5.31,5.48,48.58,9.6,5.39,4.59,0.0,-9.18,0.0,-20.33,0.0,-9.09,0,0,0,1+5+6+8+10,6,2+3+5+6+8+9+10,3+6,1035,1363,0.19,0.09,46,80
5095,HEVEABOARD BERHAD,Industrial Products & Services,2019-12-01,10,0.67,0.23,0.835,0.74,29.0,0.02,2.99,0.04,5.97,3.08,3.32,0.02,0.03,7.0,9.92,54.0,31.96,21.44,0.0,6.41,2.96,6.85,7.84,6.41,2.58,7.09,5.04,2.58,44.95,-8.1,-0.15,2.5,-13.71,-3.42,0.0,-44.71,-14.16,-7.65,1,0,1,1+2+8+10,+,1+2+3+7+9+10,+,363,419,0.07,0.03,17,65
5098,MALAYSIA STEEL WORKS (KL) BHD,Industrial Products & Services,2019-12-01,10,0.505,0.17,0.775,1.59,-10.0,-0.05,-9.9,0.0,0.0,-3.09,-1.2,0.2,0.2,0.94,-22.0,23.25,0.62,15.69,0.0,1.99,12.59,5.09,-1.93,1.99,0.56,0.19,0.12,0.56,8.5,-0.32,-3.87,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+5+10,1+5,1+2+4+5+6+9+10,1+3,1005,1195,0.07,-0.02,34,-41
5099,AIRASIA GROUP BERHAD,Consumer Products & Services,2019-12-01,10,0.765,0.5,1.28,0.35,-1.0,-0.91,-118.95,0.0,0.0,-259.29,-5.14,8.75,2.28,9.33,-18.89,90.67,35.89,18.4,0.0,10.65,8.62,9.62,13.79,10.65,2.86,6.09,4.47,2.86,9.8,20.1,16.97,14.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,10,1,1+3+6+7+9+10,+,3948,11860,0.38,-0.09,1619,2081
5100,BP PLASTICS HOLDING BHD,Industrial Products & Services,2019-12-01,10,1.41,0.61,1.76,1.08,9.0,0.16,11.35,0.06,4.26,14.35,11.39,0.0,0.0,6.0,5.9,15.71,10.8,11.16,2.68,9.9,3.41,9.38,8.44,9.9,6.05,5.11,5.04,6.05,63.25,0.7,3.12,6.57,16.06,3.11,0.0,5.88,15.28,2.68,1,0,0,1+5+8+10,+,1+3+4+6+8+9+10,6+8,221,331,0.1,0.11,22,17
5101,EVERGREEN FIBREBOARD BERHAD,Industrial Products & Services,2019-12-01,9,0.42,0.09,0.53,1.34,-10.0,-0.04,-9.52,0.0,0.0,-3.19,-3.66,0.06,0.07,2.67,-7.67,19.67,6.0,14.49,0.0,1.35,9.49,-1.59,1.94,0.0,1.28,1.98,1.4,0.0,17.17,-1.01,0.54,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+7+8,1+6,1+2+3+4+5+6+7+8+9,8,1062,968,0.08,-0.05,132,34
5102,GUAN CHONG BERHAD,Consumer Products & Services,2019-12-01,10,2.64,1.5,3.79,1.1456,12.0,0.21,7.95,0.04,1.7,18.62,26.96,0.12,0.05,4.95,-51.0,67.5,8.25,22.91,30.3,4.52,3.43,6.26,4.79,4.52,1.21,0.6,0.55,1.21,19.66,8.3,10.09,16.43,0.0,31.34,0.0,67.54,0.0,30.3,0,0,0,3+4+7+10,6,5+6+7+8+10,1+3+7+9,1160,2942,0.08,0.21,85,-94
5104,CNI HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,0.095,0.03,0.13,0.1,-446.0,-0.0,-0.0,0.0,0.0,-0.2,-7.23,0.02,0.02,-2.24,-8.5,-6.0,-7.25,,0.0,-5.6,6.96,-5.56,-8.54,-5.6,1.22,0.0,0.0,1.22,31.02,-8.9,-6.35,-8.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+6+7+8+9+10,1+3+4+5+6+7,1+2+3+4+5+6+7+9+10,1+5+7,134,67,0.0,-0.01,7,-2
5106,AXIS REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2019-12-01,10,1.93,1.66,2.25,1.4719,20.0,0.1,5.18,0.09,4.8,6.69,11.18,0.23,0.24,80.63,11.94,30.17,21.06,18.77,3.83,5.93,1.75,7.59,7.14,5.93,4.27,5.05,4.96,4.27,64.49,10.1,10.08,12.0,13.63,12.94,0.0,14.41,7.04,3.83,1,0,1,6+10,+,3+5+6+9+10,+,89,222,0.15,0.17,72,141
5109,YTL HOSPITALITY REIT,Real Estate Investment Trusts,2020-06-01,10,0.845,0.69,1.38,1.5117,-107.0,-0.01,-1.18,0.07,7.95,-0.52,0.36,0.79,0.8,43.22,-118.0,105.0,-6.5,31.42,0.0,5.63,6.0,5.8,3.31,0.0,5.7,6.17,5.15,0.0,85.42,-1.75,0.42,14.53,-36.78,-11.09,0.0,0.0,-39.95,-14.36,0,0,1,1+2+6+10,4+5,1+2+3+4+5+6+8,+,30,426,0.05,0.01,15,185
5110,UOA REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2019-12-01,10,1.1,1.05,1.29,1.451,21.0,0.05,4.55,0.08,7.67,3.54,2.77,0.4,0.0,60.73,6.77,22.6,14.68,12.47,0.0,8.91,2.89,7.56,8.97,8.91,5.12,5.84,3.62,5.12,50.19,-4.14,-2.63,5.88,-16.58,-9.27,0.0,-26.35,-16.58,-14.06,1,0,0,2+3+4+10,+,1+3+4+7+9+10,10,42,79,0.12,0.05,0,55
5111,TOWER REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2020-06-01,10,0.565,0.49,0.78,1.9002,23.0,0.02,3.54,0.02,4.3,1.31,1.45,0.48,0.0,67.81,5.08,24.83,14.95,12.22,0.0,9.64,4.2,6.71,8.41,9.64,4.9,4.39,3.81,4.9,9.02,-11.42,-12.86,-6.43,-19.84,-17.03,0.0,-23.41,-19.81,-17.02,1,0,0,1+2+3+4+5+6+9+10,+,1+2+3+4+7+9+10,10,50,22,0.13,0.03,0,9
5115,ALAM MARITIM RESOURCES BERHAD,Energy,2019-12-01,10,0.085,0.03,0.165,0.35,-1.0,-0.07,-82.35,0.0,0.0,-20.26,-21.68,0.03,0.23,-30.71,-49.5,38.0,-5.75,16.53,0.0,-38.88,70.99,-125.14,-83.3,-38.88,0.1,0.0,0.0,0.1,0.22,10.15,-4.77,-1.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+4+5+6+7+10,1+2+3+4+10,1+2+3+4+5+6+9+10,1+4+9+10,242,307,-0.02,-0.08,-69,-14
5116,AL-AQAR HEALTHCARE REIT,Real Estate Investment Trusts,2019-12-01,10,1.35,1.25,1.45,1.3166,14.0,0.09,6.67,0.08,5.74,7.07,7.99,0.08,0.68,72.01,7.67,17.44,12.56,12.85,0.23,8.14,1.94,8.63,7.75,8.14,5.45,6.17,5.21,5.45,58.96,0.72,-0.47,5.77,1.35,3.56,0.0,5.92,0.23,-0.7,1,0,1,3+4+10,+,1+4+5+6+8+10,+,73,106,0.08,0.1,55,84
5120,AMFIRST REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2020-03-01,10,0.4,0.32,0.5,1.2254,13.0,0.03,7.5,0.03,8.38,2.49,2.8,0.58,0.53,36.38,7.5,30.0,18.75,15.67,2.02,7.52,2.8,5.45,6.68,7.52,4.19,8.01,5.3,4.19,73.89,1.33,1.66,1.68,-9.26,-7.96,0.0,2.02,-9.25,-11.27,1,0,1,1+5+6+10,+,3+4+6+8+10,+,89,116,0.1,0.03,63,69
5121,HEKTAR REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2019-12-01,10,0.56,0.49,0.98,1.3276,-44.0,-0.01,-1.79,0.08,13.88,-0.96,1.84,0.92,0.9,33.96,5.08,152.0,78.54,29.58,0.0,7.98,5.0,4.83,4.44,7.98,7.22,8.0,7.4,7.22,69.34,3.24,2.36,4.57,-25.66,-11.11,0.0,-38.25,-27.41,-13.84,1,0,1,4+10,+,1+2+3+5+6+7+8+10,+,91,137,0.12,0.02,39,67
5123,QUILL CAPITA TRUST,Real Estate Investment Trusts,2019-12-01,10,0.915,0.5,0.955,1.1984,14.0,0.07,7.65,0.07,7.74,5.65,2.16,0.64,0.38,47.46,7.71,29.17,18.44,14.01,0.0,7.91,2.26,5.68,6.51,7.91,3.53,6.59,4.29,3.53,39.23,5.62,18.04,9.1,-6.28,-1.27,0.0,-33.69,-23.42,-10.23,1,0,1,1+2+7+8+10,+,1+3+4+5+7+8+9+10,+,69,161,0.14,0.03,49,110
5125,PANTECH GROUP HOLDINGS BERHAD,Industrial Products & Services,2020-02-01,10,0.46,0.248,0.52,0.88,16.0,0.03,6.52,0.01,1.74,3.2,5.78,0.08,0.09,7.49,9.0,12.93,10.96,11.06,8.4,9.18,1.16,10.58,9.75,9.18,3.37,3.15,3.42,3.37,37.82,7.92,2.76,4.14,-3.56,-3.4,0.0,8.4,-2.91,-6.3,1,0,0,1+2+4+5+6+7+10,+,1+4+5+6+7+9+10,2,336,603,0.05,0.05,37,136
5127,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2019-12-01,10,0.645,0.5,0.77,1.3547,12.0,0.05,7.75,0.06,9.61,3.94,4.57,0.83,0.62,83.59,4.37,25.0,14.68,10.65,0.0,11.72,5.26,13.16,11.73,11.72,5.28,7.34,7.1,5.28,60.29,18.9,11.12,7.61,-19.84,1.4,0.0,-4.34,-19.84,-1.44,1,0,1,1+4+6+10,+,1+4+5+7+8+10,+,60,97,0.08,0.06,58,68
5130,ATRIUM REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2019-12-01,10,1.34,0.805,1.35,1.2987,13.0,0.1,7.46,0.06,4.48,7.89,1.57,0.53,0.54,87.57,5.95,57.5,31.72,15.52,0.0,10.1,4.4,7.97,7.7,10.1,6.75,6.41,6.4,6.75,62.93,16.5,7.29,5.87,-25.12,-8.62,0.0,-15.74,-28.32,-10.58,1,0,1,5+6+9+10,+,1+2+4+6+10,+,14,23,0.1,0.02,12,11
5131,ZHULIAN CORPORATION BERHAD,Consumer Products & Services,2019-11-01,10,1.82,0.95,1.85,1.2738,18.0,0.1,5.49,0.17,9.34,7.98,8.19,0.0,0.0,25.67,8.19,20.0,14.1,13.41,1.01,8.05,2.21,7.73,7.48,8.05,5.03,4.88,4.67,5.03,57.74,-3.87,-6.95,-5.99,1.0,-4.92,0.0,6.01,1.01,-7.61,1,0,1,1+2+4+5+6+7+10,+,1+2+4+6+10,+,323,170,0.19,0.11,81,75
5132,DELEUM BERHAD,Energy,2019-12-01,10,0.625,0.34,0.915,0.85,30.0,0.02,3.2,0.04,7.04,2.49,9.73,0.06,0.06,6.24,9.55,36.67,23.11,15.33,2.25,7.53,2.23,7.98,8.19,7.53,3.65,3.81,4.56,3.65,45.07,12.57,5.73,5.38,-10.99,2.28,0.0,7.98,-11.05,2.25,1,0,0,3+4+5+9+10,+,2+4+5+10,6+7+8+9+10,399,868,0.06,0.08,0,85
5133,PETRA ENERGY BERHAD,Energy,2019-12-01,10,1.06,0.385,1.37,1.18,12.0,0.09,8.49,0.06,5.66,7.31,17.34,0.01,0.01,-1.06,-5.89,57.0,25.56,30.76,10.67,-2.98,15.3,-6.76,-9.25,-2.98,1.39,1.79,2.44,1.39,6.2,20.09,-1.63,1.34,12.25,15.71,0.0,0.0,12.3,10.67,0,0,0,4+7+10,2+3+4,1+2+3+4+9+10,2+3+7+10,634,575,0.08,0.19,-38,173
5134,SOUTHERN ACIDS (M) BERHAD,Industrial Products & Services,2020-03-01,10,3.74,2.7,3.9,4.59,12.0,0.32,8.56,0.05,1.34,7.01,5.35,0.01,0.01,5.29,9.7,23.81,16.76,15.62,3.06,6.92,1.89,6.19,6.38,6.92,1.73,1.46,1.38,1.73,22.57,-3.64,3.46,4.25,3.06,11.54,0.0,-13.03,3.06,11.54,1,0,1,2+5+7,+,2+3+5+6+9,+,501,666,0.21,0.23,34,30
5136,COMPLETE LOGISTIC SERVICES BERHAD,Transportation & Logistics,2020-03-01,10,0.695,0.39,0.85,1.26,2.0,0.35,50.36,0.16,23.02,27.57,28.12,0.16,0.15,14.18,-2.93,85.0,41.04,16.88,68.29,12.92,24.35,30.48,22.94,12.92,4.16,10.46,6.27,4.16,46.98,-2.7,-3.19,-0.12,119.68,0.0,0.0,68.29,120.76,0.0,0,0,1,1+4+5+8+10,9,3+4+5+6+8+9+10,+,91,108,0.03,0.36,15,14
5139,AEON CREDIT SERVICE (M) BERHAD,Financial Services,2020-02-01,10,10.84,7.7,14.38,6.04,13.0,0.82,7.56,0.36,3.34,13.53,15.11,3.69,3.21,22.99,9.57,39.1,24.34,18.46,2.05,6.61,2.39,8.77,8.21,6.61,2.37,2.99,2.97,2.37,36.18,13.21,12.9,20.47,6.25,18.33,0.0,-2.61,2.05,15.64,1,0,0,+,+,1+2,1+2+3+4+5+6+7+8+9+10,270,1599,0.29,1.07,-87,-911
5140,TASCO BERHAD,Transportation & Logistics,2020-03-01,10,5.0,0.65,4.58,2.27,41.0,0.12,2.4,0.02,0.4,5.41,2.2,0.51,0.58,4.72,10.6,23.71,17.16,16.79,0.0,6.4,1.74,5.95,6.85,6.4,2.15,2.72,2.51,2.15,23.77,8.55,8.62,7.54,-21.94,-3.42,0.0,-33.79,-21.93,-5.85,1,0,0,7+9+10,+,1+2+3+5+7+9+10,10,366,747,0.09,0.04,0,70
5141,DAYANG ENTERPRISE HOLDINGS BERHAD,Energy,2019-12-01,10,1.2,0.71,3.01,1.42,10.0,0.12,10.0,0.0,0.0,8.14,18.06,0.45,0.48,16.62,-4.53,34.06,14.76,16.59,2.09,6.1,11.96,5.58,7.28,6.1,1.23,0.0,0.43,1.23,17.02,13.89,3.59,18.17,5.1,17.83,0.0,56.47,2.09,14.9,0,0,1,3+4+5+10,3,2+3+4+5+10,+,255,1046,0.09,0.23,70,317
