code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,Price A5,Price A10,Price B,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,EY level,DY level,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health
5147,SAMCHEM HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,2.5,11.35,0.87,0.5,1.24,0.86,1.6,0.47,1.65,0.69,11.0,0.15,9.37,0.04,2.5,21.64,15.72,0.07,0.08,2.13,8.31,143.0,75.66,37.84,5.82,7.0,3.82,10.69,7.72,7.0,2.65,3.9,3.2,2.65,48.4,14.89,10.89,13.65,31.84,6.72,0.0,16.38,31.83,5.82,1,0,0,1+5+10,+,2+5+6+8+10,2+3+7+10,471,1057,0.06,0.09,-17,88,1.06,0.66,1.66,0.8,3,4,0.5,0.0,0.0,1.0,1.0
5151,HEXTAR GLOBAL BERHAD,Industrial Products & Services,2019-12-01,10,2.5,0.27,0.0,4.57,3.55,0.8,1.47,0.48,1.45,0.25,27.0,0.05,3.4,0.04,2.72,21.72,1.96,0.06,0.07,-2.61,-6.82,17.5,5.34,14.73,0.0,2.42,11.87,-2.81,-3.9,2.42,3.07,1.48,3.24,3.07,0.0,70.0,27.39,13.92,2.1,-8.57,0.0,0.0,-30.95,-28.29,0,0,0,2+4+5+6+9+10,2+3+4,1+2+3+4+5+6+9+10,3+4+10,89,337,0.09,0.0,0,35,0.5,6.09,4.73,0.38,2,4,0.0,0.0,0.5,1.0,1.0
5152,MUAR BAN LEE GROUP BERHAD,Industrial Products & Services,2019-12-01,10,2.0,0.81,0.54,0.13,0.46,0.61,0.62,0.51,0.8,0.75,14.0,0.04,6.45,0.0,0.0,5.8,15.66,0.1,0.08,11.97,6.83,33.67,20.25,22.84,13.44,5.88,3.47,7.4,6.0,5.88,2.39,1.65,1.35,2.39,53.76,-1.87,29.69,0.0,38.48,0.0,0.0,13.44,34.41,0.0,1,0,0,2+6+7+10,+,3+6+7+10,6,44,170,0.04,0.09,4,21,0.33,0.17,0.62,0.25,3,0,0.0,0.0,0.5,0.5,1.0
5163,SEREMBAN ENGINEERING BERHAD,Industrial Products & Services,2020-06-01,10,1.0,0.08,0.0,0.27,0.15,0.64,0.87,0.45,1.02,0.25,45.0,0.02,2.3,0.0,0.0,7.64,15.6,1.19,0.49,2.69,-8.9,17.25,4.18,10.37,0.0,5.4,17.0,-7.7,-7.28,5.4,1.66,0.0,1.25,1.66,0.0,-7.15,-5.63,0.0,-9.57,0.0,0.0,-11.99,-9.56,0.0,0,0,0,2+3+4+9+10,2+3+5,1+2+3+4+5+6+9+10,1+5+6+7+9+10,69,73,0.15,0.04,0,-2,0.47,0.36,0.2,0.35,0,0,0.0,0.0,0.0,0.5,0.5
5165,HOCK HENG STONE INDUSTRIES BHD,Industrial Products & Services,2019-12-01,9,2.0,-0.2,-0.0,-0.08,-0.08,0.48,0.53,0.41,0.63,0.6183,-44.0,-0.01,-1.89,0.0,0.0,-1.96,-10.8,0.38,0.39,-3.42,-7.14,47.5,20.18,39.8,0.0,1.23,5.86,-3.96,-1.26,0.0,0.66,0.0,0.0,0.0,12.21,-24.78,-9.6,-3.39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+2+3+5+8+9,1,1+2+3+4+6+8+9,+,40,24,0.03,-0.07,1,6,-0.11,-0.11,-0.11,-0.08,0,0,0.0,0.0,1.0,0.0,1.0
5167,TURBO-MECH BERHAD,Industrial Products & Services,2019-12-01,10,1.0,0.86,0.0,3.8,1.07,0.7,0.77,0.53,1.04,1.04,15.0,0.05,6.49,0.01,1.3,4.8,2.8,0.02,0.02,17.36,9.5,24.83,17.16,18.1,0.0,9.34,3.82,5.47,6.41,9.34,4.42,1.36,3.41,4.42,44.24,6.68,0.64,-2.68,-26.81,-10.36,0.0,-9.14,-25.42,-11.3,1,0,0,2+5+7+8+10,+,1+3+4+5+8+10,4,43,49,0.09,0.03,10,1,1.28,5.07,1.43,0.96,3,1,0.0,0.0,0.0,0.0,1.0
5170,SARAWAK CABLE BERHAD,Industrial Products & Services,2019-12-01,10,0.0,-0.31,-0.0,-0.8,-0.8,0.33,0.45,0.185,0.625,42.0,-6.0,-0.07,-15.56,0.0,0.0,-0.17,-42.48,0.57,0.53,-0.83,-2.91,11.83,4.46,22.49,0.0,-9.12,22.07,-41.58,-20.95,-9.12,2.6,3.13,4.05,2.6,53.24,-15.5,18.19,24.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+7+8+10,1+2+3,1+2+3+4+6+7+8+10,4+5+6+8+9,130,783,0.03,-0.27,9,14,-1.07,-1.07,-1.07,-0.8,0,0,0.0,0.0,0.0,0.0,0.0
5178,DYNACIATE GROUP BERHAD,Industrial Products & Services,2020-11-01,10,0.5,0.11,-0.0,-0.22,-0.22,0.08,0.125,0.04,0.16,0.0561,-5.0,-0.03,-24.0,0.0,0.0,-48.48,-44.53,0.52,0.52,-11.22,-7.25,-0.39,-3.82,8.53,0.0,-79.42,94.25,-31.26,-85.75,-79.42,0.0,0.0,0.0,0.0,0.0,-24.66,-17.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+6+7+8+9+10,1+2+3+4+5+6+7+9,1+2+3+4+5+6+7+8+9+10,2+3+10,220,59,0.09,-0.03,0,4,-0.3,-0.3,-0.3,-0.22,0,0,0.0,0.0,0.5,0.0,0.0
5183,PETRONAS CHEMICALS GROUP BERHAD,Industrial Products & Services,2020-12-01,10,1.5,5.2,0.0,4.17,3.29,6.21,7.93,5.05,8.58,3.81,39.0,0.2,2.52,0.12,1.51,5.34,5.39,0.1,0.1,19.25,14.81,37.15,25.98,21.62,0.0,5.42,1.16,4.6,5.14,5.42,3.01,2.9,2.85,3.01,47.43,-6.21,1.19,-0.16,-10.16,-7.44,0.0,-26.89,-10.23,-6.67,1,0,0,1+2+6+7+8+10,+,1+2+7+8+10,10,11887,14362,0.35,0.2,0,3015,24.3,5.56,4.39,18.23,1,2,0.0,0.0,0.5,0.0,1.0
5184,CYPARK RESOURCES BERHAD,Industrial Products & Services,2020-10-01,10,0.5,1.62,0.15,1.19,1.11,1.08,1.29,0.79,1.67,2.11,9.0,0.14,10.85,0.0,0.0,6.85,8.29,0.98,1.05,18.74,5.4,17.67,11.54,11.74,1.05,8.45,4.17,13.56,10.52,8.45,1.36,1.24,1.24,1.36,21.23,0.26,3.84,5.52,10.19,13.3,0.0,-0.71,1.05,2.54,1,0,0,1+10,+,1+5+6+10,1+2+3+4+9,162,304,0.09,0.15,3,-213,1.77,1.59,1.48,1.33,4,0,0.5,0.0,0.0,0.0,0.0
5192,K.SENG SENG CORPORATION BERHAD,Industrial Products & Services,2019-12-01,10,1.0,-0.06,-0.0,-0.14,-0.14,0.49,0.63,0.26,0.95,0.84,-74.0,-0.01,-1.59,0.0,0.0,-1.01,-2.57,0.03,0.03,3.7,-29.25,42.0,6.38,16.83,0.0,10.88,8.94,6.32,6.81,10.88,3.62,3.27,3.49,3.62,79.19,1.69,1.74,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+5+9+10,1,1+2+5+6+8+9+10,2+3+8+9+10,83,107,0.09,-0.02,0,10,-0.18,-0.18,-0.18,-0.14,0,0,0.0,0.0,0.0,0.0,1.0
5197,FOCUS LUMBER BERHAD,Industrial Products & Services,2019-12-01,10,1.5,-0.05,-0.0,-1.0,-1.0,0.83,0.84,0.67,1.14,1.6,-10.0,-0.08,-9.52,0.05,5.95,-5.29,-3.93,0.0,0.0,7.59,-12.43,13.73,0.65,9.48,0.0,12.84,9.18,8.23,11.85,12.84,5.97,6.95,7.0,5.97,66.66,-10.93,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+3+10,1,1+3+4+8+9+10,+,120,142,0.14,-0.07,18,3,-1.33,-1.33,-1.33,-1.0,0,5,0.5,0.0,0.0,0.0,1.0
5198,ABM FUJIYA BERHAD,Industrial Products & Services,2019-12-01,8,1.5,0.29,0.0,0.22,0.08,0.36,0.42,0.29,0.495,0.9,33.0,0.01,2.38,0.0,0.0,1.43,1.17,0.04,0.06,4.05,12.5,44.5,28.5,25.65,0.0,5.64,2.02,4.75,4.58,0.0,0.0,0.0,0.0,0.0,0.0,3.35,-0.12,0.0,-17.94,0.0,0.0,-19.44,-17.95,0.0,1,0,0,1+3+4+6+7+8,+,1+2+5+6+7+8,2,134,111,0.04,0.01,11,20,0.35,0.29,0.1,0.26,0,0,0.0,0.0,0.5,0.0,1.0
5208,EITA RESOURCES BERHAD,Industrial Products & Services,2020-09-01,10,1.5,1.37,0.0,0.76,0.64,1.5,1.08,0.815,2.891,1.48,16.0,0.07,6.48,0.05,4.44,4.48,9.64,0.1,0.1,7.27,17.0,22.0,19.5,19.49,0.0,5.94,1.73,5.62,5.19,0.0,1.63,2.31,1.92,0.0,22.69,1.63,5.74,0.0,-2.44,0.0,0.0,-4.6,-2.44,0.0,1,0,0,1+3+4+9+10,+,1+5+7+8+9+10,5,164,284,0.07,0.07,6,20,1.14,1.01,0.86,0.86,3,5,0.0,0.0,0.5,0.0,1.0
5211,SUNWAY BERHAD,Industrial Products & Services,2019-12-01,10,1.5,1.19,0.49,0.88,0.74,1.4,1.68,1.22,1.76,1.95,21.0,0.08,4.76,0.07,4.45,4.13,7.91,0.4,0.24,15.92,10.73,18.94,14.84,13.68,6.12,7.19,2.23,8.46,7.6,7.19,1.68,3.05,2.78,1.68,22.55,0.88,0.96,0.0,0.89,0.0,0.0,6.12,-2.9,0.0,1,0,0,1+5+6+8+10,+,4+5+6+8+10,9,3134,4780,0.19,0.15,462,828,0.72,1.17,0.98,0.54,2,5,0.0,0.0,0.5,0.0,1.0
5219,PESTECH INTERNATIONAL BERHAD,Industrial Products & Services,2020-06-01,10,0.0,2.99,0.0,0.82,1.95,0.91,1.17,0.648,1.43,0.8921,18.0,0.07,5.98,0.01,0.85,7.44,10.32,1.15,1.35,10.69,11.1,74.44,42.77,26.05,0.0,4.29,3.4,7.32,6.26,0.0,0.37,0.0,0.4,0.0,8.76,16.98,15.1,23.55,-1.27,28.77,0.0,-18.64,-5.92,-17.7,1,0,0,1+2+4+10,+,1+3+5+8+9+10,1+2+3+4+6+7+8+9,108,798,1.51,0.07,18,-151,2.83,1.09,2.6,2.12,3,0,0.0,0.0,0.0,0.0,0.0
5220,GLOBALTEC FORMATION BERHAD,Industrial Products & Services,2020-06-01,9,1.0,0.99,0.0,0.45,0.45,0.36,0.43,0.265,0.565,0.933,8.0,0.06,13.95,0.0,0.0,6.12,1.0,0.02,0.02,-3.83,-6.0,39.0,16.5,19.91,0.0,-96.04,112.04,-58.04,-76.03,0.0,0.0,0.0,0.0,0.0,0.0,-4.37,-11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+5+6+7+8+9,2+3+4+5+6+7+8,1+2+3+4+5+6+7+8+9,4,167,163,0.11,0.01,29,28,0.6,0.6,0.6,0.45,4,0,0.0,0.0,0.0,0.0,1.0
5223,MENTIGA CORPORATION BERHAD,Industrial Products & Services,2019-12-01,10,1.5,0.28,0.37,0.02,0.16,0.6,0.685,0.315,1.17,2.61,58.0,0.01,1.46,0.0,0.0,0.46,1.98,0.12,0.12,28.16,10.0,46.0,28.0,20.17,37.12,9.27,15.81,6.28,6.48,9.27,2.08,0.72,0.74,2.08,11.17,6.24,8.26,0.37,37.88,-6.84,0.0,-4.5,37.12,-6.84,0,0,0,1+6+7+10,10,1+3+6+9+10,9,11,15,-0.12,0.04,1,4,0.17,0.03,0.22,0.13,0,0,0.0,0.0,0.5,0.0,1.0
5232,LEON FUAT BERHAD,Industrial Products & Services,2019-12-01,8,2.0,1.45,0.0,7.05,0.79,0.49,0.88,0.25,0.98,1.22,10.0,0.09,10.23,0.0,0.0,7.55,1.59,0.17,0.18,5.15,1.87,30.25,16.06,11.05,0.0,19.73,14.0,25.32,19.75,0.0,2.52,2.03,2.3,0.0,16.94,6.78,4.41,0.0,-27.29,0.0,0.0,-41.26,-27.26,0.0,1,0,0,4+8,+,1+2+5+6+7+8,3+7,437,607,0.1,0.02,9,16,51.12,9.4,1.05,38.34,4,0,0.5,0.0,0.5,0.0,1.0
5265,DOLPHIN INTERNATIONAL BERHAD,Industrial Products & Services,2018-12-01,5,1.0,-0.05,-0.0,-0.08,-0.08,0.08,0.1,0.036,0.18,0.069,-18.0,-0.01,-10.0,0.0,0.0,-7.83,-16.86,0.17,1.23,-92.26,-9.0,18.25,4.62,17.88,0.0,-30.03,54.75,-53.78,-30.03,0.0,0.0,0.0,0.0,0.0,0.0,-42.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+5,1+2+3,1+2+3+4+5,1+4,57,13,0.02,-0.01,9,-1,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,1.0
5271,PECCA GROUP BERHAD,Industrial Products & Services,2020-06-01,6,1.0,1.08,0.0,2.54,0.7,1.83,3.87,0.711,4.09,0.9211,67.0,0.06,1.55,0.04,1.13,6.23,5.23,0.0,0.0,10.98,12.89,23.0,17.94,18.76,0.0,5.58,1.24,5.97,5.58,0.0,4.08,5.55,4.08,0.0,56.42,-5.03,-4.18,0.0,-14.11,0.0,0.0,-16.05,-18.44,0.0,1,0,1,1+3+4+5+6,+,1+3+4+5+6,+,130,105,0.12,0.04,9,4,2.76,3.38,0.94,2.07,0,1,0.0,0.0,0.0,0.0,1.0
5273,CHIN HIN GROUP BERHAD,Industrial Products & Services,2019-12-01,5,1.0,0.88,0.0,0.2,0.2,0.65,1.21,0.33,1.307,0.81,49.0,0.02,1.65,0.01,1.1,3.01,4.3,0.18,0.19,2.43,17.4,70.5,43.95,30.84,0.0,4.2,1.54,3.7,4.2,0.0,1.56,2.32,1.56,0.0,32.54,-0.07,0.0,0.0,0.0,0.0,0.0,-27.89,0.0,0.0,1,0,0,1+3+4+5,+,1+2+3+5,2,1199,1056,0.05,0.02,40,15,2.1,0.27,0.27,1.58,0,1,0.0,0.0,0.0,0.0,1.0
5276,DANCOMECH HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,5,2.5,1.14,0.0,0.47,0.47,0.5,0.605,0.37,0.76,0.46,11.0,0.05,8.26,0.02,3.31,11.46,11.57,0.07,0.01,17.79,8.5,37.25,22.88,17.82,0.0,7.08,2.92,6.98,7.08,0.0,1.94,2.46,1.94,0.0,25.68,10.46,0.0,0.0,0.0,0.0,0.0,-3.85,0.0,0.0,1,0,1,4+5,+,1+2+3+4+5,+,68,81,0.04,0.04,12,18,0.8,0.63,0.63,0.6,3,5,0.5,0.0,1.0,0.0,1.0
5277,FOUNDPAC GROUP BERHAD,Industrial Products & Services,2020-06-01,7,3.0,0.43,0.03,0.16,0.19,0.83,0.835,0.635,1.23,0.1814,36.0,0.02,2.4,0.0,0.6,12.62,18.23,0.0,0.0,29.84,0.0,42.75,21.38,28.62,1.31,3.93,1.39,4.46,0.0,0.0,2.23,2.58,0.0,0.0,27.39,12.39,8.23,0.0,4.49,0.0,0.0,12.63,1.31,0.0,1,0,1,3+4+7,+,3+4+7,+,30,51,0.02,0.03,9,23,0.14,0.22,0.25,0.11,0,0,0.5,0.0,1.0,0.5,1.0
5284,LOTTE CHEMICAL TITAN HOLDING BERHAD,Industrial Products & Services,2020-12-01,7,2.0,1.19,0.0,3.9,0.63,1.98,2.52,1.48,2.98,5.19,39.0,0.06,2.38,0.03,1.3,1.24,1.25,0.0,0.0,6.88,0.0,39.57,19.78,18.64,0.0,7.32,3.19,5.92,0.0,0.0,3.64,4.85,0.0,0.0,39.94,-4.1,-3.27,0.0,-24.69,0.0,0.0,-50.39,-23.43,0.0,0,0,1,1+2+4+5+6+7,7,1+2+3+6+7,+,8611,6901,-0.01,0.07,409,1074,166.11,5.2,0.84,124.58,0,1,0.0,0.0,1.0,0.0,1.0
5289,TECHBOND GROUP BERHAD,Industrial Products & Services,2020-06-01,6,2.5,0.41,0.05,0.12,0.16,0.46,0.535,0.256,0.871,0.61,28.0,0.02,3.74,0.0,0.82,3.11,7.98,0.0,0.0,14.32,0.0,40.75,20.38,40.0,2.49,2.5,0.05,0.0,0.0,0.0,0.62,0.0,0.0,0.0,7.48,-4.7,2.3,0.0,2.5,0.0,0.0,-9.69,2.49,0.0,1,0,1,1+2+6,+,2+3+6,+,64,71,0.02,0.02,4,18,0.39,0.16,0.21,0.29,2,0,0.5,0.0,1.0,0.0,1.0
5291,HPMT HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,5,1.5,0.2,0.0,0.22,0.22,0.42,0.62,0.29,0.67,0.38,24.0,0.03,4.84,0.01,2.23,6.66,6.69,0.15,0.18,13.96,0.0,13.17,6.58,11.46,0.0,8.93,1.34,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,-11.85,0.0,0.0,1,0,1,1+5,+,1+2+5,+,69,79,0.03,0.03,10,9,0.64,0.3,0.3,0.48,2,3,0.5,0.0,0.0,0.0,1.0
5371,KIM HIN INDUSTRY BERHAD,Industrial Products & Services,2019-12-01,9,2.0,-0.77,-0.0,-1.12,-1.12,0.79,0.97,0.63,1.12,2.81,-11.0,-0.09,-9.28,0.02,2.06,-3.28,-7.65,0.08,0.09,0.56,-3.52,20.67,8.58,34.78,0.0,-2.3,18.5,-21.82,-7.23,0.0,3.1,2.25,2.94,0.0,65.67,-2.09,3.85,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+8,1+2,1+2+3+4+6+7+8+9,3,267,379,0.09,-0.23,13,35,-1.49,-1.49,-1.49,-1.12,0,3,0.5,0.0,0.5,0.0,1.0
5436,PERUSAHAAN SADUR TIMAH MALAYSIA (PERSTIMA) BHD,Industrial Products & Services,2020-03-01,10,1.5,4.66,0.0,6.72,7.97,3.5,4.05,3.16,4.18,3.06,12.0,0.34,8.4,0.1,2.47,11.15,7.75,0.02,0.0,5.26,10.6,16.81,13.7,13.0,0.0,8.95,1.86,7.84,7.9,8.95,8.1,6.8,6.39,8.1,81.77,0.76,5.54,0.48,-6.22,-8.79,0.0,-17.56,-6.23,-8.78,1,0,0,1+7+8+9+10,+,1+3+8+9+10,4,853,860,0.64,0.3,53,90,20.83,8.96,10.63,15.62,3,3,0.0,0.0,0.5,0.0,1.0
5568,APB RESOURCES BERHAD,Industrial Products & Services,2020-09-01,10,1.0,-0.22,0.02,3.14,0.44,0.51,0.825,0.305,0.92,1.43,22.0,0.04,4.85,0.0,0.0,2.67,2.4,0.0,0.0,1.79,-49.5,38.67,-5.41,15.7,0.59,3.59,9.69,-4.11,-3.19,3.59,4.42,1.2,2.68,4.42,28.6,14.62,-8.18,-3.58,-26.99,-2.44,0.0,0.59,-27.0,-2.44,0,0,0,2+4+5+6+8,2+3+5,1+2+3+4+5+9,1+2+3+9,169,89,0.08,0.03,19,-4,0.48,4.19,0.59,0.36,2,0,0.0,0.0,0.0,0.0,1.0
5576,MINHO (M) BERHAD,Industrial Products & Services,2019-12-01,10,1.5,0.4,0.0,0.28,0.13,0.31,0.345,0.225,0.47,1.1,38.0,0.01,2.9,0.0,0.0,0.83,0.65,0.07,0.07,3.5,5.5,74.0,39.75,23.8,0.0,6.08,5.07,8.08,8.33,6.08,0.29,0.95,0.57,0.29,11.37,-2.5,1.58,2.27,-15.86,-0.61,0.0,-54.37,-22.31,-4.37,0,0,0,1+2+4+7+10,10,1+2+3+6+9+10,4,216,258,0.0,0.0,2,36,25.56,0.37,0.17,19.17,1,0,0.0,0.0,0.5,0.0,1.0
5649,GOLDEN PHAROS BERHAD,Industrial Products & Services,2019-12-01,10,1.0,0.23,-0.0,-0.38,-0.38,0.21,0.22,0.135,0.37,0.5,-4.0,-0.05,-22.73,0.0,0.0,-9.84,-13.29,0.17,0.15,-6.47,-13.0,3.91,-4.54,22.47,0.0,-7.49,17.87,-12.86,-12.27,-7.49,0.41,1.36,0.82,0.41,0.0,-0.13,-11.61,-3.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+5+10,1+4+5+7+10,1+2+3+4+5+6+7+8+9+10,1+4+9+10,58,57,-0.16,-0.07,-2,-1,-0.5,-0.5,-0.5,-0.38,0,0,0.0,0.0,0.0,0.0,1.0
5665,SOUTHERN STEEL BERHAD,Industrial Products & Services,2020-06-01,10,0.5,-0.61,-0.0,-1.51,-1.51,0.58,0.84,0.38,0.985,1.1,-5.0,-0.17,-20.24,0.0,0.0,-15.84,-61.2,0.56,0.04,-3.29,-3.39,10.56,3.58,48.18,0.0,-26.95,61.68,-69.02,-50.34,-26.95,1.91,0.85,0.87,1.91,17.98,-10.16,-5.44,-4.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5+6+7+8+9+10,1+2+5+6,1+2+4+5+6+7+9+10,4+6+8+10,2022,1913,0.04,-0.93,0,76,-2.01,-2.01,-2.01,-1.51,0,0,0.0,0.0,0.0,0.0,0.5
5673,IPMUDA BERHAD,Industrial Products & Services,2020-06-01,10,0.5,-2.86,-0.0,-1.65,-1.65,0.6,1.2,0.175,1.45,0.4234,-5.0,-0.22,-18.33,0.0,0.0,-52.76,-69.52,1.0,0.16,-12.65,-15.0,41.0,13.0,20.98,0.0,-30.89,75.45,-119.51,-72.55,-30.89,2.65,0.0,0.8,2.65,0.0,-39.44,-31.17,-18.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+7+9+10,1+2+3+4,1+2+3+4+5+8+10,1+2+4+5+8+9,653,81,0.08,-0.53,10,-8,-2.2,-2.2,-2.2,-1.65,0,0,0.0,0.0,0.0,0.0,0.5
5797,CHOO BEE METAL INDUSTRIES BHD,Industrial Products & Services,2019-12-01,10,1.5,-9.88,0.0,1.8,1.8,1.22,1.55,0.82,2.02,3.98,10.0,0.15,9.68,0.0,0.0,3.72,-0.22,0.0,0.0,4.0,-165.0,33.2,-65.9,14.34,0.0,9.56,6.84,13.78,10.47,9.56,3.09,3.49,2.95,3.09,60.0,6.23,-2.16,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+5+10,1,1+2+5+6+8+10,2+3+7,402,443,0.13,-0.01,14,96,2.4,2.4,2.4,1.8,3,0,0.0,0.0,0.5,0.0,1.0
5835,DOLOMITE CORPORATION BERHAD,Industrial Products & Services,2019-06-01,9,2.5,0.95,0.0,0.52,0.52,0.09,0.095,0.05,0.16,0.12,1.0,0.07,73.68,0.0,0.0,56.42,-159.15,0.2,0.97,-44.3,-0.72,28.0,13.64,14.62,0.0,-11.6,48.29,-40.03,-13.69,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,-27.87,-20.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+7+8+9,1+7+8+9,1+2+3+4+6+7+8+9,4+7,64,12,-0.1,-0.16,5,7,0.7,0.7,0.7,0.52,5,0,0.0,0.0,0.5,1.0,1.0
5843,KUMPULAN PERANGSANG SELANGOR BERHAD,Industrial Products & Services,2019-12-01,10,0.0,0.5,0.0,3.75,1.05,0.74,1.08,0.435,1.35,1.85,17.0,0.06,5.56,0.02,2.31,3.5,2.57,0.51,0.55,25.6,-1.84,18.4,8.28,10.78,0.0,5.94,21.59,-13.26,-3.52,5.94,3.63,4.46,3.65,3.63,28.31,81.7,22.51,9.65,-25.3,-9.41,0.0,-34.98,-25.31,-9.8,0,0,0,5+7+8+10,2,1+2+3+5+6+10,2+3+4+10,407,867,0.08,0.05,-54,35,16.29,5.0,1.4,12.22,3,3,0.0,0.0,0.0,0.0,0.0
5916,MALAYSIA SMELTING CORPORATION BERHAD,Industrial Products & Services,2019-12-01,10,1.0,-7.12,0.49,0.34,0.19,1.36,2.23,0.59,2.93,0.99,55.0,0.04,1.79,0.02,0.9,4.07,8.56,0.21,0.21,-0.09,-393.0,37.11,-177.94,29.87,12.13,0.55,6.86,6.69,4.5,0.55,0.84,1.81,1.09,0.84,12.72,-12.69,-12.48,-6.13,0.0,23.66,0.0,-3.52,0.0,12.13,0,0,0,1+2+3+5+7+8+10,5+6+8+10,1+3+4+5+6+7+8+9+10,3+5,2739,984,-0.27,0.07,56,46,0.54,0.45,0.25,0.4,0,0,0.0,0.0,0.0,0.0,1.0
6149,METROD HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,0.5,-0.62,-0.0,-0.38,-1.48,1.4,1.46,1.21,1.8,3.368,-55.0,-0.03,-2.05,0.06,4.11,-0.79,1.32,0.56,0.6,1.01,7.64,33.75,20.7,16.58,0.0,8.92,5.96,7.0,8.08,8.92,4.18,4.21,3.93,4.18,36.52,17.78,11.97,6.49,-3.4,-16.64,0.0,-24.34,-3.41,-22.22,1,0,0,8+10,+,1+2+4+6+7+9+10,1+2+3+4+5+6+7+8+9+10,1254,2912,0.28,0.04,0,0,-2.44,-0.5,-1.97,-1.83,0,5,0.5,0.0,0.0,0.0,0.0
6211,KIA LIM BERHAD,Industrial Products & Services,2019-12-01,10,1.0,-0.12,-0.0,-0.6,-0.6,0.22,0.3,0.13,0.4,0.8336,-4.0,-0.08,-26.67,0.0,0.0,-10.11,-4.24,0.01,0.0,-4.5,-7.12,10.25,1.56,6.15,0.0,-10.48,31.55,-40.39,-30.28,-10.48,0.0,0.0,0.0,0.0,0.0,-5.53,-10.37,-2.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+3+4+6+10,1+2+3+4+10,1+2+3+4+5+7+8+9+10,+,48,38,-0.07,-0.04,6,3,-0.8,-0.8,-0.8,-0.6,0,0,0.0,0.0,0.0,0.0,1.0
6297,BOX-PAK (MALAYSIA) BERHAD,Industrial Products & Services,2019-12-01,10,1.5,-5.5,0.0,0.87,0.87,1.19,1.31,1.0,1.58,2.03,13.0,0.1,7.63,0.0,0.0,4.9,-4.32,0.31,0.37,1.96,-125.0,15.0,-55.0,12.73,0.0,2.03,9.31,-10.69,-5.24,2.03,1.66,0.0,0.0,1.66,15.91,8.95,12.91,15.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10,1+2+3+4,1+2+3+4+6+7+10,1+2+3+4+5+6+7+8+9+10,196,647,0.17,-0.09,0,0,1.16,1.16,1.16,0.87,3,0,0.5,0.0,0.0,0.0,1.0
6491,KUMPULAN FIMA BERHAD,Industrial Products & Services,2020-03-01,10,1.0,2.02,0.0,4.04,2.67,1.44,1.9,1.18,1.98,2.88,13.0,0.15,7.89,0.09,4.74,5.04,3.64,0.05,0.06,11.1,7.9,19.0,13.45,12.3,0.0,11.25,3.65,9.5,8.91,11.25,4.72,6.36,5.74,4.72,52.38,-2.9,-1.67,1.99,-12.99,-6.75,0.0,-0.94,-13.19,-7.35,1,0,0,2+3+5+10,+,1+4+5+6+7+8+10,3,432,501,0.27,0.1,138,82,2.41,5.39,3.56,1.81,3,5,0.0,0.0,0.0,0.0,1.0
